Generation 3523
50.63,[349.76, 340.07, 302.62, 404.48, 389.41, 469.36, 250.41, 418.3, 360.66, 35.38, 36.27, 45.01, 33.97, 27.04, 43.57, 34.78, 61.61, 50.59, 30.86, 20.1, 200.43, 92.32, 103.0, -2.59, 0.36, -0.78, -3.84, -0.09, 4.3, 1.23, -0.17, 5.08, 2.31, 0.29, -17.8, -0.91, -9.07, 1.34, -1.66, 15.94, 1.05, -1.47]
50.68,[352.68, 343.4, 248.98, 404.15, 389.33, 466.98, 251.16, 413.82, 326.76, 33.97, 33.85, 45.68, 32.62, 26.65, 46.91, 32.93, 61.12, 49.77, 30.81, 19.4, 100.0, 99.17, 100.0, -2.53, 0.29, -1.54, -4.93, -0.36, 3.64, 1.12, -0.09, 5.27, 2.56, 0.81, -18.13, 1.72, -8.46, 1.24, -1.16, 13.79, 1.86, -1.35]
50.73,[353.2, 337.54, 264.98, 392.97, 376.22, 477.84, 270.23, 414.92, 337.71, 34.66, 35.96, 45.06, 34.84, 29.4, 39.89, 37.17, 61.81, 47.46, 31.27, 18.47, 171.78, 94.31, 97.76, -2.66, 0.43, -0.81, -2.63, -0.29, 3.13, 0.44, 0.08, 5.65, 2.1, -0.43, -8.33, 1.97, -8.17, 1.41, -1.42, 17.74, 2.53, -2.55]
50.78,[353.5, 342.31, 246.67, 386.29, 386.69, 490.1, 248.25, 423.82, 315.81, 33.65, 32.73, 44.06, 32.58, 32.74, 48.18, 37.73, 61.85, 45.59, 31.86, 17.73, 69.86, 100.64, 93.11, -3.08, 0.28, -0.95, -4.55, 0.26, 4.8, 1.37, -0.34, 6.05, 1.94, -0.71, -17.65, -2.46, -7.74, 1.86, -2.85, 19.63, 2.45, -1.47]
50.79,[354.77, 362.14, 286.55, 392.98, 371.81, 475.03, 257.4, 412.05, 355.09, 36.16, 36.46, 45.67, 36.41, 31.22, 43.27, 35.11, 64.81, 49.09, 31.46, 15.85, 108.89, 95.79, 100.28, -2.78, 0.18, -0.96, -3.17, 0.34, 3.57, 2.22, -0.45, 5.2, 4.14, 2.1, -21.7, 1.77, -6.67, 1.29, -1.56, 18.54, 0.92, -2.21]
50.82,[348.2, 340.93, 298.7, 385.29, 384.64, 497.94, 258.01, 470.09, 307.91, 33.68, 31.81, 47.66, 33.11, 32.21, 45.52, 34.65, 63.62, 46.89, 33.98, 17.62, 71.89, 101.56, 96.65, -3.15, 0.38, -0.7, -5.93, 0.14, 4.41, 2.55, -0.22, 5.52, 1.44, 0.87, -26.32, 3.69, -7.28, 1.48, -6.27, 16.7, 2.59, -2.71]
50.90,[351.21, 344.81, 327.58, 403.14, 376.61, 485.54, 270.81, 419.42, 349.51, 35.32, 35.44, 45.44, 34.91, 32.14, 42.09, 36.8, 62.04, 45.19, 31.4, 18.38, 102.06, 99.4, 98.57, -2.6, 0.31, -0.97, -3.13, 0.26, 3.76, 1.77, -0.31, 5.38, 2.55, 0.17, -15.97, -0.15, -6.16, 1.58, -0.9, 17.13, 2.28, -2.28]
50.94,[353.38, 346.68, 241.44, 384.81, 386.88, 481.98, 247.87, 425.64, 308.44, 33.92, 31.92, 44.33, 32.54, 29.95, 48.05, 37.44, 60.82, 46.59, 30.87, 15.94, 68.43, 95.92, 101.24, -2.36, 0.2, -1.87, -3.56, 0.26, 4.8, 1.38, -0.31, 5.39, 2.07, -0.07, -16.95, -3.92, -7.24, 2.06, -1.07, 19.66, 2.0, -1.82]
50.98,[353.7, 349.49, 256.16, 406.61, 387.41, 432.63, 250.18, 423.13, 335.41, 33.59, 34.23, 44.25, 32.66, 30.22, 46.66, 35.85, 61.95, 46.9, 31.64, 18.0, 103.71, 100.84, 98.71, -2.99, 0.44, -1.29, -4.84, -0.08, 4.02, 1.2, -0.23, 5.63, 2.52, -0.41, -17.54, -0.37, -8.25, 1.73, -2.06, 17.18, 1.64, -1.99]
51.01,[350.54, 347.77, 291.05, 393.9, 379.55, 486.84, 269.1, 416.38, 332.27, 34.71, 34.83, 45.52, 33.96, 27.36, 45.96, 34.43, 62.37, 45.44, 31.46, 18.44, 119.33, 98.92, 99.39, -2.68, 0.67, -0.97, -4.19, -0.25, 4.0, 1.19, 0.1, 5.28, 2.66, 0.75, -18.04, 0.23, -8.1, 1.4, -0.09, 16.34, 2.41, -2.28]
51.03,[351.86, 342.09, 181.8, 388.59, 391.8, 486.84, 259.06, 428.33, 348.38, 35.65, 34.86, 44.69, 33.47, 26.77, 42.39, 35.07, 62.9, 42.09, 32.57, 19.05, 104.73, 97.0, 97.54, -2.35, 0.53, -1.32, -4.61, -0.19, 3.42, 2.09, 0.18, 5.47, 3.48, 1.48, -12.99, 1.8, -7.87, 1.44, 0.21, 15.76, 5.92, -5.66]
51.08,[346.68, 340.96, 271.23, 395.17, 386.52, 479.44, 269.09, 408.24, 332.84, 34.55, 34.92, 45.76, 33.07, 30.88, 45.71, 36.66, 61.58, 46.76, 31.47, 18.62, 100.0, 98.19, 100.0, -2.19, 0.45, -1.44, -4.3, -0.36, 3.46, 1.91, -0.09, 5.32, 2.38, 0.45, -15.91, -0.38, -8.1, 1.72, -0.66, 16.82, 2.56, -1.32]
51.10,[354.98, 346.31, 291.66, 419.46, 391.04, 490.32, 260.98, 420.12, 349.98, 34.4, 31.87, 44.62, 33.03, 31.49, 46.22, 33.71, 61.53, 46.08, 31.28, 17.69, 77.82, 98.52, 103.75, -2.67, 0.34, -1.03, -4.68, 0.0, 3.11, 1.9, -0.23, 5.42, 2.38, -0.54, -16.94, -2.11, -7.56, 1.46, 0.77, 15.62, 2.24, -1.9]
51.13,[350.64, 342.06, 258.25, 404.77, 386.36, 469.83, 255.05, 418.77, 328.97, 34.33, 34.23, 45.69, 32.95, 27.36, 45.63, 34.83, 61.57, 49.11, 31.17, 19.21, 178.12, 99.58, 103.17, -2.56, 0.27, -1.41, -4.7, -0.06, 3.61, 1.17, -0.23, 5.1, 2.38, 0.55, -17.52, 1.23, -8.3, 1.24, -1.21, 14.63, 1.74, -1.56]
51.17,[353.35, 363.23, 258.33, 393.04, 380.93, 476.32, 258.48, 404.29, 355.75, 36.87, 35.42, 45.92, 36.87, 33.36, 42.5, 34.89, 64.98, 48.77, 31.26, 17.13, 100.0, 94.85, 99.35, -2.48, 0.21, -1.3, -2.47, 0.59, 4.39, 2.23, -0.9, 4.82, 4.65, 1.75, -21.78, 1.23, -5.3, 1.46, -1.59, 21.34, 1.51, -2.08]
51.31,[354.02, 350.14, 298.73, 392.4, 385.29, 486.86, 272.36, 421.37, 323.29, 34.03, 34.47, 45.81, 33.03, 26.02, 46.57, 31.72, 62.74, 45.0, 32.14, 18.82, 98.94, 98.78, 98.65, -2.62, 0.78, -0.92, -5.02, -0.31, 3.39, 0.89, 0.21, 5.27, 2.73, 0.66, -18.73, 1.56, -8.35, 1.38, 0.93, 15.77, 2.47, -2.37]
51.34,[350.59, 342.08, 253.07, 404.53, 387.52, 468.93, 254.02, 418.72, 326.4, 34.18, 34.09, 45.69, 32.7, 27.1, 46.07, 34.19, 61.6, 49.42, 31.21, 19.32, 184.13, 99.49, 103.42, -2.56, 0.28, -1.42, -4.86, -0.11, 3.59, 1.09, -0.21, 5.07, 2.38, 0.6, -17.7, 1.39, -8.44, 1.2, -1.16, 14.31, 1.71, -1.52]
51.38,[351.66, 348.64, 333.12, 406.63, 382.44, 507.55, 258.11, 415.54, 346.84, 34.84, 35.74, 43.34, 34.78, 30.38, 44.96, 36.0, 62.3, 45.53, 32.54, 18.6, 100.0, 96.73, 100.0, -1.68, 0.41, -1.9, -4.42, -0.57, 3.58, 1.21, 0.41, 4.86, 2.4, -0.27, -17.32, -0.84, -7.15, 1.24, -0.41, 18.14, 2.99, -2.19]
51.38,[353.13, 345.16, 456.55, 384.65, 387.54, 480.33, 250.81, 420.26, 303.28, 34.87, 34.0, 45.28, 33.34, 33.48, 43.58, 36.37, 63.72, 45.59, 32.42, 18.64, 97.52, 100.21, 98.91, -2.71, 0.37, -1.11, -4.74, 0.39, 4.37, 2.18, -0.29, 5.6, 2.11, -0.68, -18.7, -2.95, -8.06, 1.87, -0.43, 16.41, 1.47, -2.94]
51.49,[351.19, 341.84, 326.46, 407.94, 371.13, 481.59, 268.69, 419.35, 362.89, 36.33, 36.04, 45.68, 36.22, 30.81, 39.82, 43.22, 61.17, 44.95, 30.74, 17.85, 98.99, 100.75, 99.9, -2.5, 0.13, -1.21, -2.53, 0.47, 3.87, 2.24, -0.53, 5.52, 2.39, -0.1, -15.14, -0.77, -6.43, 1.77, -1.88, 18.92, 2.12, -2.02]
51.57,[350.53, 342.11, 244.81, 404.15, 389.36, 467.51, 252.36, 418.65, 322.29, 33.94, 33.87, 45.7, 32.3, 26.68, 46.77, 33.18, 61.65, 49.92, 31.26, 19.48, 193.71, 99.35, 103.82, -2.57, 0.29, -1.45, -5.12, -0.17, 3.56, 0.96, -0.17, 5.02, 2.38, 0.68, -17.99, 1.63, -8.67, 1.14, -1.08, 13.79, 1.66, -1.46]
51.57,[350.53, 342.11, 244.81, 404.15, 389.36, 467.51, 252.36, 418.65, 322.29, 33.94, 33.87, 45.7, 32.3, 26.68, 46.77, 33.18, 61.65, 49.92, 31.26, 19.48, 193.71, 99.35, 103.82, -2.57, 0.29, -1.45, -5.12, -0.17, 3.56, 0.96, -0.17, 5.02, 2.38, 0.68, -17.99, 1.63, -8.67, 1.14, -1.08, 13.79, 1.66, -1.46]
51.68,[349.48, 351.17, 258.34, 399.4, 392.54, 484.4, 254.44, 420.5, 333.39, 33.91, 33.18, 43.06, 32.19, 30.24, 45.78, 35.71, 60.87, 46.58, 30.75, 18.53, 99.87, 100.0, 99.87, -2.41, 0.07, -0.37, -4.89, -0.11, 4.3, 1.47, -0.25, 5.48, 2.93, 1.11, -18.04, 1.0, -7.72, 1.35, -0.24, 17.0, 4.0, -1.87]
51.68,[350.92, 341.44, 247.75, 402.52, 387.45, 469.01, 254.97, 418.11, 324.54, 34.05, 34.17, 45.6, 32.67, 27.08, 45.77, 33.76, 61.67, 49.56, 31.26, 19.33, 190.52, 98.62, 102.94, -2.58, 0.31, -1.35, -4.76, -0.19, 3.5, 0.88, -0.13, 5.11, 2.34, 0.51, -16.58, 1.68, -8.6, 1.18, -1.13, 14.36, 1.79, -1.62]
51.70,[346.18, 340.85, 267.59, 395.38, 386.61, 479.43, 269.36, 407.87, 333.42, 34.5, 34.94, 45.76, 33.06, 31.14, 45.79, 36.71, 61.54, 46.86, 31.46, 18.68, 99.6, 98.04, 100.08, -2.18, 0.45, -1.45, -4.27, -0.38, 3.45, 1.89, -0.08, 5.32, 2.35, 0.41, -15.79, -0.44, -8.14, 1.72, -0.68, 16.87, 2.61, -1.29]
51.79,[350.77, 346.28, 303.37, 397.34, 382.59, 496.61, 263.83, 422.39, 337.7, 34.56, 34.91, 44.92, 34.03, 33.24, 45.03, 35.13, 63.03, 46.95, 32.12, 19.36, 113.08, 99.62, 100.78, -2.73, 0.5, -0.51, -3.57, -0.11, 4.11, 1.67, -0.17, 5.26, 2.54, 0.55, -16.66, 0.28, -7.59, 1.49, -0.71, 17.77, 2.48, -1.58]
51.81,[354.79, 345.86, 436.66, 386.77, 387.61, 476.79, 254.0, 419.8, 319.65, 34.79, 34.72, 45.49, 33.39, 37.9, 43.59, 35.67, 63.74, 43.45, 32.49, 18.98, 100.31, 100.01, 97.57, -2.28, 0.43, -1.14, -4.83, 0.24, 4.15, 2.22, -0.12, 5.45, 3.28, -1.03, -20.71, -3.55, -7.17, 1.69, 0.51, 15.56, 1.65, -2.46]
51.87,[350.89, 345.84, 311.78, 396.65, 382.36, 491.85, 268.13, 422.89, 338.34, 34.63, 34.87, 45.04, 34.05, 32.16, 45.31, 34.91, 63.09, 46.75, 32.13, 19.39, 99.55, 99.64, 100.15, -2.69, 0.54, -0.58, -3.69, -0.13, 4.15, 1.44, -0.21, 5.32, 2.21, 0.63, -16.97, 0.35, -7.56, 1.51, -0.69, 17.61, 2.77, -1.62]
51.98,[355.21, 348.14, 252.77, 389.7, 387.12, 503.58, 248.44, 416.52, 331.54, 34.78, 33.78, 45.29, 34.4, 33.64, 45.43, 36.52, 61.84, 45.71, 31.86, 19.23, 138.74, 99.71, 105.84, -2.83, 0.46, -1.0, -4.82, -0.23, 4.55, 1.32, -0.33, 5.51, 2.34, -0.84, -17.02, -4.03, -7.54, 1.84, -0.77, 17.06, 2.59, -3.08]
52.06,[353.24, 341.66, 239.97, 393.06, 369.07, 474.73, 255.52, 414.34, 328.81, 37.03, 36.39, 44.98, 34.67, 30.29, 45.6, 35.03, 63.9, 46.37, 31.54, 17.26, 104.1, 98.93, 100.33, -2.82, 0.35, -0.93, -5.13, 0.24, 3.76, 1.15, -0.19, 5.17, 2.73, -0.52, -20.88, 1.11, -6.69, 1.38, -1.1, 18.09, 1.74, -2.02]
52.08,[354.98, 351.89, 268.68, 392.87, 404.03, 477.49, 252.72, 425.3, 361.21, 36.34, 34.05, 45.58, 35.35, 30.65, 45.1, 36.17, 62.02, 45.43, 32.31, 17.79, 106.47, 105.38, 99.67, -2.67, 0.31, -0.82, -5.14, 0.34, 2.85, -0.47, -0.72, 5.26, 2.61, 0.27, -15.85, -0.47, -6.87, 1.12, -2.62, 15.46, 0.88, -1.88]
52.08,[354.98, 351.89, 268.68, 392.87, 404.03, 477.49, 252.72, 425.3, 361.21, 36.34, 34.05, 45.58, 35.35, 30.65, 45.1, 36.17, 62.02, 45.43, 32.31, 17.79, 106.47, 105.38, 99.67, -2.67, 0.31, -0.82, -5.14, 0.34, 2.85, -0.47, -0.72, 5.26, 2.61, 0.27, -15.85, -0.47, -6.87, 1.12, -2.62, 15.46, 0.88, -1.88]
52.12,[343.1, 343.65, 320.22, 404.97, 390.79, 484.29, 264.08, 424.83, 345.62, 35.5, 35.4, 44.63, 34.12, 31.11, 43.63, 37.41, 62.19, 47.08, 31.26, 19.35, 141.75, 92.12, 98.47, -2.8, 0.49, -1.13, -4.6, -0.06, 3.07, 1.0, -0.28, 5.13, 2.28, 0.55, -14.92, 1.22, -6.6, 1.32, -0.46, 16.34, 5.75, 0.27]
52.20,[352.02, 340.52, 313.41, 383.76, 394.68, 494.23, 258.8, 399.53, 346.02, 34.63, 35.3, 43.65, 33.6, 31.26, 44.42, 35.59, 62.08, 46.31, 31.17, 19.24, 93.78, 99.51, 102.01, -2.84, 0.62, -0.88, -3.43, -0.24, 3.3, 0.78, -0.06, 5.27, 2.27, 0.28, -16.76, -0.44, -7.46, 1.39, -1.16, 16.58, 2.41, -1.92]
52.24,[350.28, 349.16, 309.47, 396.41, 382.02, 471.93, 268.26, 420.3, 354.76, 35.66, 34.9, 44.34, 35.38, 30.71, 45.06, 34.92, 62.5, 46.75, 30.49, 18.52, 100.8, 94.48, 105.82, -2.45, 0.52, -1.0, -3.2, -0.09, 5.09, 1.27, -0.35, 4.97, 2.66, 0.32, -14.43, 0.69, -6.53, 1.18, -3.14, 15.67, 4.15, -2.37]
52.25,[353.39, 353.84, 267.78, 391.64, 387.63, 484.1, 261.85, 425.2, 355.63, 34.38, 34.54, 42.97, 32.45, 30.32, 47.62, 34.79, 60.95, 46.53, 30.2, 22.67, 98.67, 97.46, 99.72, -2.59, 0.22, -1.59, -2.8, -0.01, 4.77, 1.34, -0.31, 5.31, 2.25, -0.17, -17.11, 1.11, -7.38, 1.36, -0.15, 16.62, 3.69, -1.97]
52.32,[350.49, 348.08, 315.08, 397.04, 381.79, 478.38, 251.02, 414.77, 369.18, 35.06, 34.72, 45.1, 32.93, 31.93, 43.52, 34.85, 63.07, 47.72, 30.89, 19.57, 111.01, 100.45, 100.02, -2.9, 0.57, -0.9, -3.57, -0.07, 2.9, 1.7, 0.0, 5.25, 4.25, -1.44, -17.05, 0.81, -7.04, 1.5, -0.71, 16.72, 2.39, -2.23]
52.33,[348.03, 343.56, 304.78, 399.03, 381.15, 504.76, 257.98, 423.1, 343.43, 34.66, 35.03, 44.23, 34.45, 38.49, 44.66, 36.34, 63.48, 48.55, 32.27, 20.02, 123.64, 100.23, 102.34, -2.81, 0.34, -0.11, -2.7, -0.03, 4.58, 2.09, -0.46, 5.29, 2.41, 0.57, -15.45, -0.45, -7.25, 1.53, -1.7, 19.02, 2.51, -1.02]
52.34,[354.03, 336.97, 281.44, 408.19, 389.94, 479.67, 267.5, 421.04, 331.44, 34.35, 35.94, 45.91, 33.25, 27.28, 45.07, 33.95, 61.9, 48.95, 32.33, 17.48, 108.57, 99.32, 105.95, -2.61, 0.66, -1.05, -4.69, 0.05, 2.35, 1.67, 0.23, 5.24, 2.74, 0.85, -19.59, 1.55, -7.33, 1.43, 1.23, 14.67, 1.54, -2.56]
52.37,[354.14, 341.56, 300.14, 401.84, 384.4, 463.97, 270.4, 418.04, 330.32, 34.78, 34.72, 45.67, 33.5, 26.41, 45.53, 33.54, 62.44, 49.17, 31.92, 19.33, 99.75, 99.39, 98.72, -2.56, 0.7, -1.31, -4.64, -0.37, 3.56, 1.38, 0.16, 5.11, 2.69, 0.84, -18.13, 1.34, -8.0, 1.56, 0.44, 14.11, 2.44, -1.68]
52.37,[350.97, 345.52, 310.33, 397.02, 381.05, 498.5, 265.28, 422.69, 338.37, 34.66, 35.17, 45.21, 34.32, 33.71, 44.91, 35.03, 63.36, 47.01, 32.33, 19.49, 115.12, 99.56, 100.93, -2.78, 0.57, -0.53, -3.37, -0.11, 4.08, 1.7, -0.16, 5.23, 2.48, 0.46, -16.45, 0.17, -7.56, 1.51, -0.78, 17.89, 2.24, -1.53]
52.49,[351.15, 341.86, 321.28, 407.7, 372.29, 480.7, 267.65, 419.31, 360.31, 36.18, 35.9, 45.68, 35.97, 30.55, 40.26, 42.58, 61.2, 45.26, 30.77, 17.95, 105.0, 100.66, 100.14, -2.51, 0.14, -1.22, -2.7, 0.43, 3.85, 2.16, -0.51, 5.49, 2.39, -0.05, -15.33, -0.62, -6.57, 1.73, -1.83, 18.59, 2.09, -1.99]
52.56,[354.18, 349.65, 301.61, 395.24, 384.37, 486.52, 271.07, 421.52, 330.6, 34.44, 34.76, 45.78, 33.52, 26.74, 45.48, 33.62, 62.46, 44.97, 31.93, 18.55, 100.0, 98.87, 98.86, -2.63, 0.71, -1.0, -4.65, -0.21, 3.53, 1.14, 0.17, 5.23, 2.7, 0.52, -18.16, 1.18, -8.0, 1.45, 0.52, 16.21, 2.44, -2.26]
52.59,[349.29, 351.93, 251.37, 399.72, 394.08, 482.51, 252.98, 420.21, 332.72, 33.81, 32.91, 42.78, 31.9, 29.77, 45.9, 35.8, 60.54, 46.53, 30.54, 18.4, 97.83, 100.06, 99.73, -2.36, 0.01, -0.35, -5.09, -0.11, 4.32, 1.44, -0.26, 5.51, 2.99, 1.19, -18.25, 1.11, -7.74, 1.33, -0.17, 16.88, 4.23, -1.91]
52.65,[351.77, 352.31, 327.29, 396.89, 380.92, 474.74, 267.73, 419.0, 341.58, 35.29, 35.08, 44.92, 34.36, 28.94, 44.41, 34.19, 62.61, 46.18, 31.2, 18.72, 102.03, 95.56, 103.03, -2.5, 0.63, -1.2, -3.81, -0.18, 4.44, 1.74, -0.03, 5.19, 2.78, 0.82, -16.55, 0.6, -6.72, 1.31, -0.42, 15.62, 2.93, -2.35]
52.72,[352.42, 344.11, 242.95, 404.31, 389.56, 464.78, 257.64, 421.79, 346.57, 33.86, 34.49, 45.77, 33.67, 28.86, 46.81, 33.29, 62.0, 49.25, 31.92, 19.55, 128.1, 98.71, 99.2, -2.64, 0.48, -1.48, -4.85, -0.09, 3.25, 0.46, -0.01, 5.05, 2.41, 0.53, -16.78, 0.81, -8.74, 1.17, -1.11, 14.6, 1.96, -1.84]
52.74,[354.16, 349.59, 301.5, 395.39, 384.43, 486.38, 271.01, 421.46, 330.8, 34.44, 34.77, 45.77, 33.51, 26.74, 45.46, 33.62, 62.46, 45.01, 31.91, 18.56, 100.05, 98.87, 98.88, -2.63, 0.7, -1.0, -4.65, -0.21, 3.52, 1.14, 0.17, 5.23, 2.7, 0.52, -18.16, 1.19, -8.01, 1.45, 0.51, 16.19, 2.43, -2.26]
52.74,[354.18, 341.46, 301.61, 402.24, 384.37, 463.16, 271.07, 417.9, 330.6, 34.81, 34.76, 45.72, 33.52, 26.23, 45.48, 33.43, 62.46, 49.28, 31.93, 19.38, 100.0, 99.39, 98.86, -2.55, 0.71, -1.32, -4.65, -0.38, 3.53, 1.38, 0.17, 5.09, 2.7, 0.88, -18.16, 1.43, -8.0, 1.55, 0.52, 13.96, 2.44, -1.69]
52.86,[352.37, 344.55, 240.69, 404.66, 389.88, 462.7, 258.32, 422.26, 347.13, 33.8, 34.44, 45.91, 33.66, 28.69, 46.9, 33.0, 62.04, 49.45, 31.96, 19.57, 126.51, 98.78, 99.07, -2.63, 0.49, -1.52, -4.91, -0.07, 3.24, 0.4, 0.01, 5.04, 2.41, 0.55, -16.72, 0.92, -8.74, 1.15, -1.12, 14.43, 1.91, -1.88]
52.99,[353.5, 342.48, 237.5, 394.33, 368.92, 474.33, 254.54, 413.81, 330.16, 36.84, 36.42, 44.55, 34.63, 30.09, 45.56, 35.34, 63.54, 46.47, 31.39, 17.3, 101.94, 99.04, 100.17, -2.81, 0.36, -0.82, -5.06, 0.19, 3.71, 1.04, -0.22, 5.12, 2.79, -0.49, -20.51, 1.56, -6.63, 1.36, -0.57, 18.03, 2.17, -2.05]
53.03,[354.09, 341.18, 235.58, 393.58, 365.45, 473.2, 254.75, 412.92, 329.8, 37.26, 36.9, 44.8, 35.0, 30.14, 45.52, 35.27, 63.96, 46.46, 31.5, 17.15, 102.51, 98.9, 100.23, -2.87, 0.41, -0.89, -5.05, 0.24, 3.62, 0.99, -0.21, 5.07, 2.77, -0.72, -20.82, 1.62, -6.48, 1.36, -0.63, 18.19, 1.88, -2.07]
53.03,[354.09, 341.18, 235.58, 393.58, 365.45, 473.2, 254.75, 412.92, 329.8, 37.26, 36.9, 44.8, 35.0, 30.14, 45.52, 35.27, 63.96, 46.46, 31.5, 17.15, 102.51, 98.9, 100.23, -2.87, 0.41, -0.89, -5.05, 0.24, 3.62, 0.99, -0.21, 5.07, 2.77, -0.72, -20.82, 1.62, -6.48, 1.36, -0.63, 18.19, 1.88, -2.07]
53.07,[356.43, 344.01, 404.82, 388.25, 382.16, 474.56, 258.66, 419.01, 315.86, 35.9, 35.2, 45.58, 33.52, 21.03, 42.74, 35.26, 63.18, 43.12, 32.0, 16.94, 100.11, 99.86, 96.97, -2.34, 0.46, -1.13, -4.78, 0.16, 3.85, 2.82, -0.16, 5.34, 3.61, 2.03, -20.44, 2.04, -6.73, 1.6, 0.42, 15.09, 1.0, -2.6]
53.10,[350.78, 345.73, 303.08, 397.2, 380.61, 500.38, 266.1, 423.46, 336.35, 34.65, 35.16, 45.21, 34.37, 33.86, 45.11, 34.97, 63.38, 47.04, 32.36, 19.55, 114.77, 99.81, 101.06, -2.79, 0.58, -0.46, -3.3, -0.15, 4.16, 1.71, -0.17, 5.22, 2.5, 0.56, -16.39, 0.33, -7.53, 1.5, -0.82, 18.08, 2.39, -1.42]
53.13,[353.1, 345.09, 469.65, 386.89, 388.2, 478.36, 252.04, 420.48, 304.96, 34.75, 34.2, 45.35, 33.47, 32.94, 43.3, 36.0, 63.88, 46.02, 32.49, 18.75, 101.85, 100.05, 99.77, -2.7, 0.39, -1.15, -4.82, 0.34, 4.21, 1.98, -0.27, 5.54, 2.09, -0.55, -18.81, -2.52, -8.16, 1.79, -0.18, 16.19, 1.35, -2.82]
53.21,[352.36, 340.4, 315.47, 383.51, 395.71, 493.93, 259.02, 392.76, 349.84, 34.73, 35.65, 43.27, 33.65, 31.16, 44.29, 35.65, 61.94, 46.26, 30.9, 19.41, 95.82, 99.32, 102.59, -2.81, 0.64, -0.89, -3.18, -0.28, 3.18, 0.6, -0.04, 5.25, 2.35, 0.23, -15.88, -0.81, -7.47, 1.38, -0.67, 16.54, 2.4, -1.85]
53.23,[352.49, 354.03, 231.17, 400.74, 400.24, 523.49, 266.93, 409.13, 337.76, 33.57, 33.86, 42.01, 27.48, 29.2, 44.97, 33.71, 59.81, 43.73, 35.64, 18.99, 100.0, 97.87, 100.0, -2.73, 0.28, -1.17, -2.93, 0.97, 3.0, -2.74, -0.59, 5.87, 1.32, -1.16, -16.27, 1.76, -10.31, 0.42, 0.47, 18.01, 1.52, -2.69]
53.23,[351.99, 356.13, 303.82, 399.83, 376.96, 475.3, 264.41, 418.96, 358.73, 35.82, 35.77, 44.59, 34.73, 29.08, 44.29, 37.5, 62.54, 46.14, 31.25, 18.95, 125.47, 102.63, 102.7, -2.5, 0.28, -1.28, -3.72, -0.33, 4.21, 1.92, -0.29, 5.11, 2.96, 0.6, -16.47, 0.71, -7.02, 1.28, -0.67, 14.67, 2.91, -1.91]
53.23,[348.72, 341.62, 293.52, 386.12, 384.78, 497.06, 256.63, 464.94, 309.16, 33.72, 31.94, 47.31, 33.1, 32.23, 45.67, 34.99, 63.39, 46.78, 33.71, 17.67, 74.03, 101.35, 96.43, -3.17, 0.38, -0.74, -5.79, 0.16, 4.41, 2.44, -0.21, 5.52, 1.54, 0.69, -25.31, 3.08, -7.35, 1.53, -5.88, 16.91, 2.57, -2.56]
53.28,[352.91, 344.2, 417.73, 395.98, 387.16, 477.7, 254.16, 413.72, 367.08, 34.78, 35.43, 45.17, 33.68, 32.47, 43.01, 35.7, 63.31, 46.68, 32.04, 19.03, 112.11, 97.13, 99.64, -2.68, 0.52, -1.42, -4.14, 0.44, 3.21, 1.72, -0.13, 5.28, 2.37, -0.77, -17.96, -2.18, -7.96, 1.72, 0.14, 15.35, 0.37, -2.9]
53.31,[348.14, 344.95, 275.11, 394.89, 380.87, 502.74, 265.01, 412.32, 338.38, 33.34, 35.09, 43.73, 34.87, 29.55, 44.49, 36.49, 60.28, 48.71, 31.77, 17.88, 100.0, 96.66, 100.0, -2.97, 0.21, -1.41, -3.5, -0.26, 2.37, 1.2, 0.09, 5.66, 2.38, -0.93, -21.73, 0.62, -8.2, 1.24, -1.43, 17.43, 1.15, -3.25]
53.36,[365.61, 346.19, 399.07, 387.7, 382.71, 477.31, 259.29, 428.23, 308.36, 36.42, 34.2, 46.0, 33.24, 20.34, 43.32, 34.75, 63.06, 42.96, 31.57, 16.46, 117.83, 104.76, 98.19, -2.46, 0.49, -0.97, -5.72, 0.29, 3.77, 2.6, -0.26, 5.44, 3.84, 1.94, -20.78, 1.65, -6.66, 1.59, 0.22, 15.46, 0.56, -3.08]
53.50,[354.51, 347.46, 326.23, 400.9, 390.55, 499.59, 247.88, 416.6, 343.6, 34.52, 35.05, 44.33, 33.95, 31.37, 45.34, 35.65, 62.38, 46.18, 31.57, 19.36, 157.56, 97.23, 100.97, -2.77, 0.47, -0.96, -4.85, -0.3, 3.65, 1.16, -0.14, 5.09, 2.29, -0.03, -17.69, -0.49, -6.92, 1.24, -0.85, 17.91, 2.59, -2.03]
53.51,[353.35, 345.79, 306.52, 397.98, 380.05, 479.53, 259.01, 422.12, 338.88, 34.81, 35.06, 44.57, 34.64, 32.36, 45.02, 35.11, 63.28, 46.93, 31.62, 18.07, 99.31, 101.36, 100.13, -2.76, 0.33, -0.4, -4.62, -0.15, 3.91, 1.29, -0.19, 5.35, 2.72, 0.57, -17.52, -1.08, -8.54, 1.57, -0.82, 17.18, 1.87, -1.62]
53.57,[348.42, 342.31, 265.39, 391.95, 386.06, 480.07, 262.36, 411.48, 328.33, 34.67, 34.36, 45.62, 33.1, 31.75, 46.21, 36.53, 61.66, 46.43, 31.55, 18.64, 97.21, 98.78, 98.15, -2.4, 0.39, -1.29, -4.35, -0.13, 3.82, 1.97, -0.16, 5.4, 2.41, 0.08, -16.23, -1.26, -8.08, 1.7, -1.15, 16.66, 2.51, -1.82]
