Record started: 2021-08-04 20:16:12.616402 (Original fitness from cfg file: 147.61839898198153)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/oac_clap/oac.inp']
['MDOUT', '/dev/shm/oac_clap_opt.log']
['QMOUT', 'Molecules/oac_clap/oac.log']
['PARAM_FILENAME', 'FF_GenOpt_results/oac_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/oac_clap/lastPopulation_oac_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/oac_clap/convergence_oac_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'oacb1', 'bond', '0', '1000', '340']
['PARAMETER', 'oacb2', 'bond', '0', '1000', '655.5162']
['PARAMETER', 'oacb3', 'bond', '0', '1000', '316.83']
['PARAMETER', 'oaca1', 'angle', '0', '180', '33.0']
['PARAMETER', 'oaca2', 'angle', '0', '180', '79.9417']
['PARAMETER', 'oaca3', 'angle', '0', '180', '70.0']
['PARAMETER', 'oaca4', 'angle', '0', '180', '35.7']
['PARAMETER', 'oacd1', 'dihedral', '-30', '30', '0.0']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
1975	49.03	49.04	430286	225439	204847	126059.85	0.29	0.00	0.00	0.06
1976	49.03	49.04	430498	225550	204948	126116.81	0.29	0.00	0.00	0.00
1977	49.03	49.04	430712	225663	205049	126173.96	0.29	0.00	0.00	0.12
1978	49.03	49.04	430927	225777	205150	126232.93	0.29	0.00	0.00	0.04
1979	49.03	49.04	431142	225891	205251	126291.37	0.29	0.00	0.00	0.00
1980	49.03	49.04	431349	225997	205352	126347.48	0.29	0.00	0.00	0.10
1981	49.03	49.04	431568	226115	205453	126405.89	0.29	0.00	0.00	0.16
1982	49.03	49.04	431786	226232	205554	126464.88	0.29	0.00	0.00	0.00
1983	49.03	49.04	432001	226346	205655	126522.13	0.29	0.00	0.00	0.00
1984	49.03	49.04	432216	226460	205756	126579.52	0.29	0.00	0.00	0.06
1985	49.03	49.04	432439	226582	205857	126639.93	0.29	0.00	0.00	0.12
1986	49.03	49.04	432647	226689	205958	126696.85	0.29	0.00	0.00	0.27
1987	49.03	49.04	432859	226800	206059	126753.29	0.29	0.00	0.00	0.11
1988	49.03	49.04	433078	226918	206160	126812.96	0.29	0.00	0.00	0.08
1989	49.03	49.04	433287	227026	206261	126869.34	0.29	0.00	0.00	0.07
1990	49.03	49.04	433505	227143	206362	126928.53	0.29	0.00	0.00	0.00
1991	49.03	49.03	433715	227252	206463	126984.73	0.29	0.00	0.00	0.07
1992	49.03	49.03	433926	227362	206564	127041.80	0.29	0.00	0.00	0.03
1993	49.03	49.03	434140	227475	206665	127099.66	0.29	0.00	0.00	0.02
1994	49.03	49.03	434356	227590	206766	127157.30	0.29	0.00	0.00	0.03
1995	49.03	49.03	434575	227708	206867	127216.31	0.29	0.00	0.00	0.03
1996	49.03	49.03	434787	227819	206968	127273.40	0.29	0.00	0.00	0.02
1997	49.03	49.03	435004	227935	207069	127330.97	0.29	0.00	0.00	0.02
1998	49.03	49.03	435217	228047	207170	127388.51	0.29	0.00	0.00	0.06
1999	49.03	49.03	435433	228162	207271	127446.33	0.29	0.00	0.00	0.02
2000	49.03	49.03	435645	228273	207372	127504.54	0.29	0.00	0.00	0.04
2001	49.03	49.03	435859	228386	207473	127562.68	0.29	0.00	0.00	0.00
2002	49.03	49.03	436072	228498	207574	127620.10	0.29	0.00	0.00	0.01
2003	49.03	49.03	436286	228611	207675	127677.88	0.29	0.00	0.00	0.03
2004	49.03	49.03	436499	228723	207776	127735.03	0.29	0.00	0.00	0.01
2005	49.03	49.03	436715	228838	207877	127792.98	0.29	0.00	0.00	0.01
2006	49.03	49.03	436927	228949	207978	127849.95	0.29	0.00	0.00	0.01
2007	49.03	49.03	437137	229058	208079	127907.46	0.29	0.00	0.00	0.01
2008	49.03	49.03	437351	229171	208180	127964.66	0.29	0.00	0.00	0.02
2009	49.03	49.03	437555	229274	208281	128019.72	0.29	0.00	0.00	0.00
2010	49.03	49.03	437768	229386	208382	128077.18	0.29	0.00	0.00	0.00
2011	49.03	49.03	437981	229498	208483	128134.75	0.29	0.00	0.00	0.00
2012	49.03	49.03	438195	229611	208584	128192.38	0.29	0.00	0.00	0.00
2013	49.03	49.03	438411	229726	208685	128250.21	0.29	0.00	0.00	0.00
2014	49.03	49.03	438624	229838	208786	128307.73	0.29	0.00	0.00	0.01
2015	49.03	49.03	438838	229951	208887	128365.31	0.29	0.00	0.00	0.01
2016	49.03	49.03	439052	230064	208988	128421.94	0.29	0.00	0.00	0.00
2017	49.03	49.03	439263	230174	209089	128478.56	0.29	0.00	0.00	0.01
2018	49.03	49.03	439476	230286	209190	128536.57	0.29	0.00	0.00	0.00
2019	49.03	751.91	440049	230598	209451	128688.78	0.29	0.00	0.00	69399.70
2020	49.03	612.32	440412	230708	209704	128785.61	0.29	0.00	0.00	2976.33
2021	49.03	494.01	440755	230822	209933	128876.62	0.29	0.00	0.00	57007.65
2022	49.03	403.02	441061	230934	210127	128957.87	0.29	0.00	0.00	71345.69
2023	49.03	329.55	441327	231044	210283	129028.58	0.29	0.00	0.00	13478.54
2024	49.03	266.94	441591	231157	210434	129099.62	0.29	0.00	0.00	22514.41
2025	49.03	223.36	441857	231274	210583	129170.97	0.29	0.00	0.00	3567.10
2026	49.03	195.70	442111	231382	210729	129239.27	0.29	0.00	0.00	5477.74
2027	49.03	178.74	442358	231497	210861	129305.48	0.29	0.00	0.00	7697.86
2028	49.03	163.93	442613	231607	211006	129373.95	0.29	0.00	0.00	407.78
2029	49.03	151.75	442852	231719	211133	129437.99	0.29	0.00	0.00	5981.71
2030	49.03	139.31	443100	231833	211267	129503.82	0.29	0.00	0.00	1918.16
2031	49.03	126.45	443325	231943	211382	129564.49	0.29	0.00	0.00	5253.15
2032	49.03	115.18	443567	232055	211512	129629.57	0.29	0.00	0.00	1388.20
2033	49.03	105.99	443796	232169	211627	129690.99	0.29	0.00	0.00	1488.04
2034	49.03	99.63	444030	232279	211751	129752.88	0.29	0.00	0.00	2747.34
2035	49.03	91.82	444253	232392	211861	129812.51	0.29	0.00	0.00	1428.21
2036	49.03	83.75	444486	232509	211977	129874.42	0.29	0.00	0.00	3041.08
2037	49.03	77.53	444721	232619	212102	129936.87	0.29	0.00	0.00	1997.86
2038	49.03	73.34	444939	232729	212210	129994.91	0.29	0.00	0.00	71.48
2039	49.03	70.22	445163	232844	212319	130054.71	0.29	0.00	0.00	603.60
2040	49.03	67.63	445378	232954	212424	130112.64	0.29	0.00	0.00	547.58
2041	49.03	65.82	445608	233065	212543	130173.96	0.29	0.00	0.00	442.11
2042	49.03	64.04	445841	233180	212661	130236.06	0.29	0.00	0.00	506.88
2043	49.03	62.23	446062	233295	212767	130295.50	0.29	0.00	0.00	821.17
2044	49.03	60.79	446282	233410	212872	130354.40	0.29	0.00	0.00	311.92
2045	49.03	59.72	446498	233524	212974	130411.93	0.29	0.00	0.00	183.09
2046	49.03	58.75	446722	233640	213082	130472.00	0.29	0.00	0.00	155.57
2047	49.03	57.88	446934	233751	213183	130531.08	0.29	0.00	0.00	12.55
2048	49.03	56.97	447152	233863	213289	130594.75	0.29	0.00	0.00	166.34
2049	49.03	56.12	447369	233976	213393	130658.52	0.29	0.00	0.00	168.15
2050	49.03	55.26	447590	234090	213500	130723.48	0.29	0.00	0.00	26.97
2051	49.03	54.41	447813	234209	213604	130787.94	0.29	0.00	0.00	91.05
2052	49.03	53.79	448035	234323	213712	130851.41	0.29	0.00	0.00	52.37
2053	49.03	53.36	448243	234429	213814	130912.29	0.29	0.00	0.00	155.11
2054	49.03	52.88	448460	234543	213917	130975.32	0.29	0.00	0.00	61.48
2055	49.03	52.62	448669	234651	214018	131037.12	0.29	0.00	0.00	84.18
2056	49.03	52.27	448885	234760	214125	131099.91	0.29	0.00	0.00	15.21
2057	49.03	51.96	449094	234867	214227	131160.41	0.29	0.00	0.00	51.82
2058	49.03	51.65	449312	234983	214329	131224.68	0.29	0.00	0.00	29.63
2059	49.03	51.43	449522	235092	214430	131287.50	0.29	0.00	0.00	60.72
2060	49.03	51.16	449742	235207	214535	131352.13	0.29	0.00	0.00	4.26
2061	49.03	50.85	449957	235319	214638	131415.09	0.29	0.00	0.00	8.62
2062	49.03	50.66	450169	235427	214742	131476.77	0.29	0.00	0.00	10.98
2063	49.03	50.47	450379	235536	214843	131538.69	0.29	0.00	0.00	13.36
2064	49.03	50.30	450598	235653	214945	131603.45	0.29	0.00	0.00	12.16
2065	49.03	50.12	450814	235768	215046	131666.81	0.29	0.00	0.00	0.32
2066	49.03	49.99	451029	235881	215148	131730.32	0.29	0.00	0.00	13.59
2067	49.03	49.88	451243	235994	215249	131793.88	0.29	0.00	0.00	11.34
2068	49.03	49.80	451460	236110	215350	131857.81	0.29	0.00	0.00	3.96
2069	49.03	49.74	451673	236222	215451	131919.36	0.29	0.00	0.00	5.66
2070	49.03	49.66	451894	236339	215555	131985.04	0.29	0.00	0.00	2.32
2071	49.03	49.61	452109	236453	215656	132048.71	0.29	0.00	0.00	0.92
2072	49.03	49.56	452321	236564	215757	132110.78	0.29	0.00	0.00	8.59
2073	49.03	49.50	452541	236683	215858	132175.35	0.29	0.00	0.00	3.33
2074	49.03	49.46	452750	236791	215959	132236.66	0.29	0.00	0.00	3.43
2075	49.03	49.40	452971	236910	216061	132301.70	0.29	0.00	0.00	1.09
2076	49.03	49.36	453183	237021	216162	132364.28	0.29	0.00	0.00	0.86
2077	49.03	49.33	453395	237130	216265	132426.55	0.29	0.00	0.00	1.40
2078	49.03	49.31	453605	237239	216366	132488.91	0.29	0.00	0.00	2.89
2079	49.03	49.27	453822	237355	216467	132554.01	0.29	0.00	0.00	0.42
2080	49.03	49.24	454039	237471	216568	132618.17	0.29	0.00	0.00	1.11
2081	49.03	49.22	454251	237582	216669	132680.95	0.29	0.00	0.00	0.40
2082	49.03	49.19	454467	237697	216770	132745.13	0.29	0.00	0.00	1.79
2083	49.03	49.17	454682	237811	216871	132808.45	0.29	0.00	0.00	0.03
2084	49.03	49.15	454898	237925	216973	132872.07	0.29	0.00	0.00	0.54
2085	49.03	49.13	455112	238038	217074	132936.40	0.29	0.00	0.00	1.55
2086	49.03	49.12	455323	238148	217175	132998.79	0.29	0.00	0.00	1.05
2087	49.03	49.11	455536	238260	217276	133062.17	0.29	0.00	0.00	1.12
2088	49.03	49.11	455752	238375	217377	133125.92	0.29	0.00	0.00	0.07
2089	49.03	49.10	455966	238488	217478	133188.83	0.29	0.00	0.00	0.27
2090	49.03	49.10	456177	238598	217579	133251.65	0.29	0.00	0.00	0.66
2091	49.03	49.09	456390	238710	217680	133313.02	0.29	0.00	0.00	0.91
2092	49.03	49.08	456610	238829	217781	133377.70	0.29	0.00	0.00	0.71
2093	49.03	49.08	456823	238941	217882	133440.12	0.29	0.00	0.00	0.19
2094	49.03	49.08	457041	239058	217983	133503.89	0.29	0.00	0.00	0.03
2095	49.03	49.07	457258	239174	218084	133568.23	0.29	0.00	0.00	0.53
2096	49.03	49.07	457471	239286	218185	133630.53	0.29	0.00	0.00	0.29
2097	49.03	49.07	457680	239394	218286	133691.14	0.29	0.00	0.00	0.25
2098	49.03	49.06	457896	239509	218387	133754.48	0.29	0.00	0.00	0.13
2099	49.03	49.06	458111	239623	218488	133817.38	0.29	0.00	0.00	0.07
2100	49.03	49.06	458328	239739	218589	133880.57	0.29	0.00	0.00	0.10
2101	49.03	49.06	458538	239848	218690	133941.99	0.29	0.00	0.00	0.31
2102	49.03	49.05	458752	239961	218791	134004.67	0.29	0.00	0.00	0.17
2103	49.03	49.05	458963	240071	218892	134065.77	0.29	0.00	0.00	0.02
2104	49.03	49.05	459178	240185	218993	134129.49	0.29	0.00	0.00	0.09
2105	49.03	49.05	459391	240297	219094	134191.33	0.29	0.00	0.00	0.03
2106	49.03	49.05	459602	240407	219195	134253.84	0.29	0.00	0.00	0.37
2107	49.03	49.05	459810	240514	219296	134314.60	0.29	0.00	0.00	0.27
2108	49.03	49.05	460019	240622	219397	134376.84	0.29	0.00	0.00	0.27
2109	49.03	49.05	460229	240731	219498	134438.45	0.29	0.00	0.00	0.11
2110	49.03	49.05	460439	240840	219599	134499.72	0.29	0.00	0.00	0.04
2111	49.03	49.04	460647	240947	219700	134559.54	0.29	0.00	0.00	0.12
2112	49.03	49.04	460865	241064	219801	134623.39	0.29	0.00	0.00	0.22
2113	49.03	49.04	461079	241177	219902	134686.07	0.29	0.00	0.00	0.06
2114	49.03	49.04	461297	241294	220003	134749.59	0.29	0.00	0.00	0.06
2115	49.03	49.04	461508	241404	220104	134812.20	0.29	0.00	0.00	0.11
2116	49.03	49.04	461723	241518	220205	134876.22	0.29	0.00	0.00	0.00
2117	49.03	49.04	461934	241628	220306	134937.70	0.29	0.00	0.00	0.05
2118	49.03	49.04	462157	241750	220407	135003.12	0.29	0.00	0.00	0.01
2119	49.03	49.04	462374	241866	220508	135066.15	0.29	0.00	0.00	0.12
2120	49.03	49.04	462584	241975	220609	135127.54	0.29	0.00	0.00	0.02
2121	49.03	49.04	462795	242085	220710	135190.29	0.29	0.00	0.00	0.04
2122	49.03	49.04	463006	242195	220811	135251.63	0.29	0.00	0.00	0.03
2123	49.03	49.04	463218	242306	220912	135313.14	0.29	0.00	0.00	0.06
2124	49.03	49.04	463434	242421	221013	135376.56	0.29	0.00	0.00	0.02
2125	49.03	49.04	463648	242534	221114	135439.12	0.29	0.00	0.00	0.00
2126	49.03	49.04	463859	242644	221215	135500.41	0.29	0.00	0.00	0.03
2127	49.03	49.04	464070	242754	221316	135560.95	0.29	0.00	0.00	0.01
2128	49.03	49.04	464293	242876	221417	135627.70	0.29	0.00	0.00	0.00
2129	49.03	49.04	464508	242990	221518	135691.26	0.29	0.00	0.00	0.02
2130	49.03	49.04	464719	243100	221619	135753.29	0.29	0.00	0.00	0.03
2131	49.03	49.04	464931	243211	221720	135815.76	0.29	0.00	0.00	0.02
2132	49.03	49.03	465148	243327	221821	135878.81	0.29	0.00	0.00	0.01
2133	49.03	49.03	465359	243437	221922	135940.92	0.29	0.00	0.00	0.01
2134	49.03	49.03	465571	243548	222023	136003.33	0.29	0.00	0.00	0.00
2135	49.03	49.03	465787	243663	222124	136067.98	0.29	0.00	0.00	0.03
2136	49.03	49.03	466001	243776	222225	136131.17	0.29	0.00	0.00	0.02
2137	49.03	49.03	466217	243891	222326	136194.12	0.29	0.00	0.00	0.01
2138	49.03	49.03	466429	244002	222427	136256.13	0.29	0.00	0.00	0.00
2139	49.03	49.03	466640	244112	222528	136314.16	0.29	0.00	0.00	0.00
2140	49.03	49.03	466755	244226	222529	136344.96	0.29	0.00	0.00	0.00
2141	49.03	49.03	466966	244336	222630	136401.04	0.29	0.00	0.00	0.00
2142	49.03	49.03	467184	244453	222731	136464.09	0.29	0.00	0.00	0.03
2143	49.03	49.03	467397	244565	222832	136525.98	0.29	0.00	0.00	0.03
2144	49.03	49.03	467610	244677	222933	136589.55	0.29	0.00	0.00	0.00
2145	49.03	49.03	467821	244787	223034	136651.64	0.29	0.00	0.00	0.00
2146	49.03	49.03	468036	244901	223135	136714.04	0.29	0.00	0.00	0.02
2147	49.03	49.03	468248	245012	223236	136774.85	0.29	0.00	0.00	0.00
2148	49.03	49.03	468462	245125	223337	136837.11	0.29	0.00	0.00	0.00
2149	49.03	49.03	468674	245236	223438	136899.58	0.29	0.00	0.00	0.00
2150	49.03	49.03	468885	245346	223539	136961.82	0.29	0.00	0.00	0.00
2151	49.03	49.03	469107	245467	223640	137026.89	0.29	0.00	0.00	0.00
2152	49.03	49.03	469316	245575	223741	137087.84	0.29	0.00	0.00	0.00
2153	49.03	49.03	469531	245689	223842	137150.41	0.29	0.00	0.00	0.00
2154	49.03	49.03	469742	245799	223943	137211.91	0.29	0.00	0.00	0.00
2155	49.03	49.03	469956	245912	224044	137275.11	0.29	0.00	0.00	0.00
2156	49.03	49.03	470169	246024	224145	137338.29	0.29	0.00	0.00	0.00
2157	49.03	49.03	470385	246139	224246	137399.87	0.29	0.00	0.00	0.00
2158	49.03	49.03	470599	246252	224347	137461.61	0.29	0.00	0.00	0.00
2159	49.03	49.03	470813	246365	224448	137524.90	0.29	0.00	0.00	0.00
2160	49.03	49.03	471028	246479	224549	137588.33	0.29	0.00	0.00	0.00
2161	49.03	49.03	471241	246591	224650	137650.59	0.29	0.00	0.00	0.00
2162	49.03	751.29	471792	246901	224891	137811.08	0.29	0.00	0.00	3506.95
2163	49.03	596.42	472117	247015	225102	137907.22	0.29	0.00	0.00	28428.34
2164	49.03	488.01	472436	247130	225306	138000.64	0.29	0.00	0.00	518.26
2165	49.03	397.88	472734	247253	225481	138087.05	0.29	0.00	0.00	37392.65
2166	49.03	319.39	473018	247356	225662	138170.95	0.29	0.00	0.00	18820.94
2167	49.03	262.74	473277	247469	225808	138246.11	0.29	0.00	0.00	733.94
2168	49.03	224.02	473534	247583	225951	138322.03	0.29	0.00	0.00	18466.35
2169	49.03	198.18	473775	247694	226081	138392.92	0.29	0.00	0.00	12198.12
2170	49.03	177.69	474053	247810	226243	138474.29	0.29	0.00	0.00	953.32
2171	49.03	162.06	474287	247923	226364	138542.89	0.29	0.00	0.00	191.12
2172	49.03	152.52	474530	248035	226495	138614.64	0.29	0.00	0.00	1878.84
2173	49.03	139.45	474776	248144	226632	138687.02	0.29	0.00	0.00	1910.87
2174	49.03	125.45	475011	248252	226759	138755.66	0.29	0.00	0.00	122.66
2175	49.03	107.30	475252	248363	226889	138825.36	0.29	0.00	0.00	500.22
2176	49.03	88.40	475496	248478	227018	138897.77	0.29	0.00	0.00	1147.56
2177	49.03	79.42	475724	248593	227131	138963.23	0.29	0.00	0.00	746.20
2178	49.03	72.99	475951	248707	227244	139031.41	0.29	0.00	0.00	1302.51
2179	49.03	69.24	476182	248821	227361	139099.24	0.29	0.00	0.00	2427.95
2180	49.03	66.25	476424	248933	227491	139170.66	0.29	0.00	0.00	23.89
2181	49.03	63.68	476642	249041	227601	139234.06	0.29	0.00	0.00	320.57
2182	49.03	62.09	476864	249150	227714	139300.13	0.29	0.00	0.00	218.81
2183	49.03	60.33	477078	249261	227817	139362.86	0.29	0.00	0.00	9.16
2184	49.03	59.09	477289	249370	227919	139424.54	0.29	0.00	0.00	175.54
2185	49.03	57.97	477513	249477	228036	139490.56	0.29	0.00	0.00	7.77
2186	49.03	56.72	477723	249586	228137	139553.19	0.29	0.00	0.00	57.88
2187	49.03	55.41	477951	249699	228252	139619.75	0.29	0.00	0.00	41.91
2188	49.03	54.47	478166	249813	228353	139682.70	0.29	0.00	0.00	2.32
2189	49.03	53.63	478379	249925	228454	139745.75	0.29	0.00	0.00	119.11
2190	49.03	53.00	478604	250038	228566	139811.81	0.29	0.00	0.00	27.50
2191	49.03	52.53	478818	250150	228668	139875.13	0.29	0.00	0.00	49.27
2192	49.03	52.11	479034	250264	228770	139939.08	0.29	0.00	0.00	16.32
2193	49.03	51.71	479246	250375	228871	140000.37	0.29	0.00	0.00	38.14
2194	49.03	51.33	479462	250489	228973	140063.37	0.29	0.00	0.00	26.09
2195	49.03	51.03	479681	250602	229079	140127.75	0.29	0.00	0.00	42.84
2196	49.03	50.73	479891	250710	229181	140188.96	0.29	0.00	0.00	17.01
2197	49.03	50.50	480117	250823	229294	140256.12	0.29	0.00	0.00	33.25
2198	49.03	50.33	480332	250937	229395	140318.12	0.29	0.00	0.00	19.86
2199	49.03	50.16	480548	251051	229497	140380.81	0.29	0.00	0.00	29.99
2200	49.03	50.02	480763	251164	229599	140444.40	0.29	0.00	0.00	1.12
2201	49.03	49.90	480979	251276	229703	140507.79	0.29	0.00	0.00	4.74
2202	49.03	49.82	481187	251384	229803	140568.94	0.29	0.00	0.00	0.47
2203	49.03	49.76	481394	251490	229904	140629.74	0.29	0.00	0.00	6.70
2204	49.03	49.69	481606	251601	230005	140691.16	0.29	0.00	0.00	0.16
2205	49.03	49.60	481824	251718	230106	140755.18	0.29	0.00	0.00	4.48
2206	49.03	49.55	482033	251826	230207	140817.13	0.29	0.00	0.00	5.29
2207	49.03	49.49	482245	251937	230308	140879.47	0.29	0.00	0.00	3.15
2208	49.03	49.45	482459	252050	230409	140941.12	0.29	0.00	0.00	7.86
2209	49.03	49.40	482678	252165	230513	141005.68	0.29	0.00	0.00	6.71
2210	49.03	49.37	482899	252285	230614	141069.82	0.29	0.00	0.00	1.80
2211	49.03	49.33	483114	252399	230715	141132.96	0.29	0.00	0.00	2.26
2212	49.03	49.30	483324	252508	230816	141194.57	0.29	0.00	0.00	0.58
2213	49.03	49.27	483538	252621	230917	141257.60	0.29	0.00	0.00	0.03
2214	49.03	49.24	483755	252737	231018	141321.49	0.29	0.00	0.00	0.54
2215	49.03	49.22	483971	252852	231119	141384.58	0.29	0.00	0.00	1.19
2216	49.03	49.20	484186	252966	231220	141448.05	0.29	0.00	0.00	0.11
2217	49.03	49.19	484394	253073	231321	141508.95	0.29	0.00	0.00	0.67
2218	49.03	49.17	484608	253186	231422	141570.86	0.29	0.00	0.00	0.44
2219	49.03	49.15	484821	253298	231523	141633.70	0.29	0.00	0.00	0.08
2220	49.03	49.14	485031	253407	231624	141695.17	0.29	0.00	0.00	0.00
2221	49.03	756.30	485599	253725	231874	141861.84	0.29	0.00	0.00	81057.02
2222	49.03	572.33	485939	253841	232098	141961.86	0.29	0.00	0.00	83750.99
2223	49.03	435.48	486266	253955	232311	142058.94	0.29	0.00	0.00	5759.40
2224	49.03	341.08	486543	254068	232475	142140.35	0.29	0.00	0.00	1223.89
2225	49.03	283.52	486819	254181	232638	142221.05	0.29	0.00	0.00	75.34
2226	49.03	234.02	487069	254292	232777	142295.22	0.29	0.00	0.00	2933.39
2227	49.03	206.65	487305	254401	232904	142365.55	0.29	0.00	0.00	381.47
2228	49.03	185.23	487568	254514	233054	142442.44	0.29	0.00	0.00	26115.50
2229	49.03	168.26	487816	254627	233189	142515.85	0.29	0.00	0.00	1358.09
2230	49.03	153.32	488058	254740	233318	142586.31	0.29	0.00	0.00	3271.96
2231	49.03	137.84	488303	254859	233444	142658.80	0.29	0.00	0.00	3578.70
2232	49.03	122.15	488542	254971	233571	142729.68	0.29	0.00	0.00	3906.77
2233	49.03	110.12	488787	255082	233705	142802.81	0.29	0.00	0.00	1286.89
2234	49.03	97.53	489029	255191	233838	142873.87	0.29	0.00	0.00	64.13
2235	49.03	87.13	489263	255297	233966	142942.45	0.29	0.00	0.00	693.48
2236	49.03	79.77	489490	255405	234085	143009.19	0.29	0.00	0.00	343.78
2237	49.03	72.65	489729	255524	234205	143079.12	0.29	0.00	0.00	154.39
2238	49.03	68.15	489959	255640	234319	143145.93	0.29	0.00	0.00	64.06
2239	49.03	64.08	490173	255750	234423	143209.15	0.29	0.00	0.00	154.40
2240	49.03	61.10	490395	255860	234535	143273.84	0.29	0.00	0.00	205.44
2241	49.03	58.69	490606	255967	234639	143336.00	0.29	0.00	0.00	51.82
2242	49.03	56.75	490821	256079	234742	143399.92	0.29	0.00	0.00	70.11
2243	49.03	55.28	491045	256199	234846	143465.46	0.29	0.00	0.00	58.91
2244	49.03	54.27	491260	256312	234948	143528.00	0.29	0.00	0.00	42.73
2245	49.03	53.64	491476	256422	235054	143590.89	0.29	0.00	0.00	27.52
2246	49.03	53.16	491687	256532	235155	143654.50	0.29	0.00	0.00	47.28
2247	49.03	52.68	491910	256646	235264	143721.77	0.29	0.00	0.00	36.86
2248	49.03	52.33	492126	256760	235366	143786.10	0.29	0.00	0.00	69.18
2249	49.03	51.99	492342	256871	235471	143850.52	0.29	0.00	0.00	36.43
2250	49.03	51.74	492554	256982	235572	143913.39	0.29	0.00	0.00	99.94
2251	49.03	51.48	492778	257101	235677	143979.48	0.29	0.00	0.00	30.97
2252	49.03	51.25	492995	257213	235782	144042.78	0.29	0.00	0.00	40.32
2253	49.03	51.10	493220	257327	235893	144112.57	0.29	0.00	0.00	1.14
2254	49.03	50.92	493429	257435	235994	144174.69	0.29	0.00	0.00	31.65
2255	49.03	50.76	493649	257545	236104	144239.65	0.29	0.00	0.00	38.66
2256	49.03	50.61	493866	257658	236208	144303.50	0.29	0.00	0.00	19.24
2257	49.03	50.48	494087	257769	236318	144369.53	0.29	0.00	0.00	0.19
2258	49.03	50.32	494301	257881	236420	144432.53	0.29	0.00	0.00	22.23
2259	49.03	50.20	494517	257996	236521	144495.74	0.29	0.00	0.00	11.91
2260	49.03	50.12	494726	258103	236623	144557.40	0.29	0.00	0.00	13.60
2261	49.03	50.02	494939	258215	236724	144618.97	0.29	0.00	0.00	13.01
2262	49.03	49.92	495153	258328	236825	144681.29	0.29	0.00	0.00	7.16
2263	49.03	49.81	495370	258444	236926	144745.01	0.29	0.00	0.00	12.94
2264	49.03	49.73	495585	258558	237027	144809.32	0.29	0.00	0.00	1.95
2265	49.03	49.66	495800	258672	237128	144872.16	0.29	0.00	0.00	4.36
2266	49.03	49.60	496019	258784	237235	144937.15	0.29	0.00	0.00	9.89
2267	49.03	49.54	496236	258900	237336	145002.11	0.29	0.00	0.00	8.08
2268	49.03	49.49	496445	259008	237437	145063.14	0.29	0.00	0.00	3.74
2269	49.03	49.45	496658	259120	237538	145126.22	0.29	0.00	0.00	1.65
2270	49.03	49.41	496877	259230	237647	145190.79	0.29	0.00	0.00	0.72
2271	49.03	49.38	497091	259343	237748	145253.30	0.29	0.00	0.00	0.05
2272	49.03	49.34	497307	259459	237848	145316.86	0.29	0.00	0.00	0.53
2273	49.03	49.31	497519	259571	237948	145378.52	0.29	0.00	0.00	0.51
2274	49.03	49.28	497733	259684	238049	145441.04	0.29	0.00	0.00	0.57
2275	49.03	49.25	497946	259796	238150	145503.93	0.29	0.00	0.00	0.28
2276	49.03	49.23	498160	259909	238251	145566.36	0.29	0.00	0.00	1.98
2277	49.03	49.21	498372	260020	238352	145628.36	0.29	0.00	0.00	0.11
2278	49.03	49.20	498583	260130	238453	145690.31	0.29	0.00	0.00	0.39
2279	49.03	49.18	498797	260243	238554	145754.15	0.29	0.00	0.00	1.97
2280	49.03	49.16	499015	260360	238655	145818.82	0.29	0.00	0.00	0.51
2281	49.03	49.15	499227	260471	238756	145881.52	0.29	0.00	0.00	0.37
2282	49.03	49.14	499438	260581	238857	145944.53	0.29	0.00	0.00	0.59
2283	49.03	49.13	499654	260696	238958	146007.73	0.29	0.00	0.00	1.13
2284	49.03	49.11	499864	260805	239059	146070.04	0.29	0.00	0.00	0.62
2285	49.03	49.11	500075	260915	239160	146133.00	0.29	0.00	0.00	0.52
2286	49.03	49.09	500292	261031	239261	146196.29	0.29	0.00	0.00	0.12
2287	49.03	49.09	500509	261147	239362	146260.76	0.29	0.00	0.00	0.38
2288	49.03	49.08	500725	261262	239463	146324.42	0.29	0.00	0.00	0.21
2289	49.03	49.08	500936	261371	239565	146386.40	0.29	0.00	0.00	0.13
2290	49.03	49.07	501145	261479	239666	146448.63	0.29	0.00	0.00	0.05
2291	49.03	49.07	501358	261591	239767	146511.59	0.29	0.00	0.00	0.26
2292	49.03	49.06	501571	261703	239868	146574.80	0.29	0.00	0.00	0.09
2293	49.03	49.06	501780	261811	239969	146636.58	0.29	0.00	0.00	0.13
2294	49.03	49.06	501993	261923	240070	146700.05	0.29	0.00	0.00	0.15
2295	49.03	49.06	502209	262038	240171	146763.73	0.29	0.00	0.00	0.04
2296	49.03	49.06	502424	262152	240272	146827.95	0.29	0.00	0.00	0.10
