Generation 948
14.34,[329.783, 59.95, 828.859, 515.873, 116.096, 35.882, 47.238, 27.744, 150.257, 3.729, 83.114, 0.357, 4.529, 0.003, 0.001, 82.554]
14.34,[329.782, 60.196, 830.353, 516.002, 116.477, 35.926, 47.119, 27.765, 149.347, 3.638, 83.707, 0.375, 4.535, 0.001, 0.001, 82.562]
14.34,[329.694, 60.057, 830.668, 515.783, 116.772, 35.902, 47.275, 27.769, 149.585, 3.62, 83.366, 0.345, 4.54, 0.002, 0.001, 82.337]
14.34,[329.81, 60.548, 828.646, 515.58, 116.824, 35.916, 47.361, 27.784, 148.784, 3.882, 84.658, 0.368, 4.573, 0.001, 0.001, 83.296]
14.34,[329.746, 59.615, 828.339, 515.848, 116.025, 35.908, 47.187, 27.748, 150.359, 3.869, 82.941, 0.366, 4.535, 0.002, 0.001, 82.599]
14.34,[329.786, 59.674, 828.959, 515.918, 116.132, 35.886, 47.331, 27.736, 149.907, 3.696, 83.243, 0.358, 4.527, 0.002, 0.001, 82.557]
14.34,[329.788, 59.78, 829.114, 515.909, 116.182, 35.882, 47.247, 27.753, 149.879, 3.707, 83.347, 0.358, 4.542, 0.002, 0.001, 82.081]
14.34,[329.714, 59.912, 829.436, 515.956, 116.278, 35.897, 47.266, 27.756, 150.177, 3.705, 83.155, 0.358, 4.534, 0.002, 0.001, 82.378]
14.34,[329.799, 59.774, 829.55, 515.967, 116.336, 35.903, 47.335, 27.723, 149.394, 3.588, 83.271, 0.36, 4.523, 0.002, 0.001, 82.521]
14.34,[329.786, 59.699, 828.987, 515.902, 116.154, 35.884, 47.321, 27.738, 149.976, 3.719, 83.209, 0.357, 4.528, 0.003, 0.001, 82.523]
14.34,[329.678, 60.267, 829.194, 515.997, 116.304, 35.894, 47.315, 27.76, 149.723, 3.558, 82.802, 0.358, 4.561, 0.002, 0.001, 82.525]
14.34,[329.678, 60.268, 829.193, 515.997, 116.304, 35.894, 47.315, 27.76, 149.724, 3.559, 82.801, 0.358, 4.561, 0.002, 0.001, 82.525]
14.34,[329.735, 60.053, 829.033, 516.059, 116.224, 35.933, 46.853, 27.772, 150.234, 3.855, 82.713, 0.366, 4.543, 0.002, 0.0, 82.868]
14.34,[329.711, 59.861, 829.331, 515.951, 116.26, 35.912, 47.272, 27.748, 150.112, 3.751, 83.19, 0.359, 4.528, 0.002, 0.001, 82.457]
14.34,[329.765, 59.78, 829.831, 515.974, 116.441, 35.9, 47.325, 27.748, 149.514, 3.676, 83.374, 0.361, 4.527, 0.002, 0.001, 82.447]
14.34,[329.73, 59.298, 829.208, 515.713, 116.246, 35.898, 47.107, 27.773, 150.207, 3.64, 83.16, 0.365, 4.543, 0.002, 0.001, 82.019]
14.34,[329.71, 59.869, 829.322, 515.946, 116.258, 35.911, 47.27, 27.749, 150.142, 3.755, 83.174, 0.359, 4.529, 0.002, 0.001, 82.45]
14.34,[329.707, 59.873, 829.294, 515.945, 116.247, 35.911, 47.267, 27.749, 150.171, 3.758, 83.156, 0.359, 4.529, 0.002, 0.001, 82.45]
14.34,[329.81, 59.712, 828.841, 515.897, 116.104, 35.872, 47.27, 27.748, 149.915, 3.722, 83.297, 0.356, 4.545, 0.003, 0.001, 82.021]
14.34,[329.74, 59.894, 828.882, 515.858, 116.113, 35.882, 47.258, 27.758, 150.181, 3.777, 83.116, 0.357, 4.533, 0.003, 0.001, 82.439]
14.35,[329.72, 59.147, 829.142, 515.681, 116.231, 35.897, 47.108, 27.775, 150.528, 3.634, 82.973, 0.364, 4.545, 0.002, 0.001, 81.987]
14.35,[329.694, 59.945, 829.129, 515.902, 116.18, 35.903, 47.244, 27.757, 150.439, 3.78, 83.024, 0.357, 4.532, 0.002, 0.001, 82.405]
14.35,[329.761, 59.827, 829.801, 515.943, 116.462, 35.896, 47.321, 27.751, 149.594, 3.7, 83.223, 0.36, 4.529, 0.002, 0.001, 82.409]
14.35,[329.44, 58.47, 829.261, 515.536, 113.64, 35.892, 47.149, 27.786, 150.553, 3.609, 82.464, 0.358, 4.54, 0.002, 0.001, 81.847]
14.35,[329.774, 59.613, 828.434, 515.862, 116.008, 35.876, 47.391, 27.738, 150.334, 3.818, 82.943, 0.353, 4.528, 0.003, 0.001, 82.679]
14.35,[329.79, 60.265, 828.113, 515.789, 115.653, 35.901, 47.399, 27.802, 150.707, 3.866, 83.115, 0.373, 4.521, 0.002, 0.001, 83.042]
14.35,[329.756, 60.576, 829.618, 515.851, 116.838, 35.871, 47.185, 27.879, 150.007, 4.353, 82.756, 0.348, 4.563, 0.004, 0.001, 82.317]
14.35,[329.72, 58.841, 829.203, 515.733, 116.307, 35.891, 47.147, 27.75, 151.575, 3.783, 82.404, 0.366, 4.552, 0.001, 0.001, 81.897]
14.35,[329.718, 58.793, 829.205, 515.719, 116.306, 35.891, 47.146, 27.751, 151.6, 3.766, 82.392, 0.366, 4.552, 0.002, 0.001, 81.892]
14.35,[329.779, 59.923, 829.492, 515.769, 116.468, 35.865, 47.217, 27.756, 150.634, 3.97, 82.902, 0.341, 4.545, 0.003, 0.001, 82.114]
14.35,[329.771, 59.992, 829.359, 515.879, 116.265, 35.893, 47.307, 27.753, 149.775, 3.823, 83.387, 0.354, 4.528, 0.002, 0.001, 82.375]
14.35,[329.742, 59.537, 828.316, 515.869, 115.964, 35.908, 47.175, 27.745, 150.469, 3.867, 82.815, 0.366, 4.532, 0.002, 0.001, 82.547]
14.35,[329.741, 59.543, 828.315, 515.869, 115.963, 35.908, 47.174, 27.745, 150.48, 3.868, 82.809, 0.365, 4.532, 0.002, 0.001, 82.545]
14.35,[329.774, 60.934, 829.54, 515.71, 116.598, 35.814, 47.224, 27.873, 150.2, 4.065, 82.641, 0.338, 4.543, 0.003, 0.001, 82.417]
14.35,[329.757, 59.739, 829.254, 515.838, 116.378, 35.87, 47.174, 27.741, 151.091, 4.036, 82.642, 0.356, 4.55, 0.002, 0.001, 81.995]
14.36,[329.698, 60.136, 829.152, 515.762, 116.14, 35.899, 47.271, 27.753, 150.538, 3.619, 82.859, 0.349, 4.54, 0.002, 0.001, 82.31]
14.36,[329.436, 58.433, 829.18, 515.521, 113.61, 35.899, 47.146, 27.779, 150.545, 3.629, 82.483, 0.358, 4.541, 0.002, 0.001, 81.819]
14.36,[329.777, 60.263, 829.058, 515.766, 116.271, 35.857, 47.223, 27.814, 150.267, 4.039, 83.084, 0.348, 4.541, 0.004, 0.001, 82.529]
14.36,[329.771, 59.654, 829.686, 515.866, 116.376, 35.904, 47.314, 27.732, 151.198, 3.722, 82.404, 0.362, 4.56, 0.001, 0.001, 82.164]
14.36,[329.803, 60.791, 829.655, 515.712, 116.549, 35.828, 47.24, 27.862, 150.339, 4.179, 83.059, 0.338, 4.543, 0.004, 0.001, 82.546]
14.36,[329.783, 60.668, 829.752, 515.636, 116.726, 35.846, 47.244, 27.889, 150.355, 4.206, 82.906, 0.343, 4.552, 0.004, 0.001, 82.245]
14.36,[329.751, 59.628, 829.212, 515.895, 116.35, 35.876, 47.169, 27.732, 151.151, 4.036, 82.608, 0.364, 4.551, 0.001, 0.001, 81.976]
14.36,[329.802, 60.356, 827.808, 515.78, 115.533, 35.897, 47.38, 27.803, 150.893, 3.902, 82.995, 0.373, 4.52, 0.002, 0.001, 83.064]
14.36,[329.764, 59.866, 829.303, 515.774, 116.41, 35.863, 47.18, 27.751, 151.022, 4.036, 82.681, 0.345, 4.55, 0.002, 0.001, 82.018]
