Record started: 2021-08-04 20:16:00.335245 (Original fitness from cfg file: 144.5798283399431)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/otf_clap/otf.inp']
['MDOUT', '/dev/shm/otf_clap_opt.log']
['QMOUT', 'Molecules/otf_clap/otf.log']
['PARAM_FILENAME', 'FF_GenOpt_results/otf_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/otf_clap/lastPopulation_otf_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/otf_clap/convergence_otf_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'otfb1', 'bond', '0', '1000', '441.6']
['PARAMETER', 'otfb2', 'bond', '0', '1000', '232.9']
['PARAMETER', 'otfb3', 'bond', '0', '1000', '636.6']
['PARAMETER', 'otfa1', 'angle', '0', '200', '103.90']
['PARAMETER', 'otfa2', 'angle', '0', '200', '115.72']
['PARAMETER', 'otfa3', 'angle', '0', '200', '93.27']
['PARAMETER', 'otfa4', 'angle', '0', '200', '82.88']
['PARAMETER', 'otfd1', 'dihedral', '-20', '20', '0.173']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
269	37.77	37.81	51940	30399	21541	15369.98	0.30	0.01	0.00	0.50
270	37.77	37.81	52151	30509	21642	15431.79	0.30	0.00	0.00	0.08
271	37.74	37.81	52266	30623	21643	15466.38	0.30	0.02	0.00	0.16
272	37.74	37.80	52477	30733	21744	15528.82	0.30	0.00	0.00	0.04
273	37.74	37.80	52688	30843	21845	15591.26	0.30	0.00	0.00	0.42
274	37.74	37.80	52897	30951	21946	15652.85	0.30	0.00	0.00	0.07
275	37.74	37.79	53111	31064	22047	15716.91	0.30	0.00	0.00	0.51
276	37.73	37.79	53228	31180	22048	15752.27	0.30	0.01	0.00	0.07
277	37.73	37.79	53438	31289	22149	15813.82	0.30	0.00	0.00	0.37
278	37.73	37.79	53654	31404	22250	15877.96	0.30	0.00	0.00	0.05
279	37.73	37.78	53866	31515	22351	15941.63	0.30	0.00	0.00	0.01
280	37.73	37.78	54084	31632	22452	16005.76	0.30	0.00	0.00	0.03
281	37.73	37.77	54302	31750	22552	16071.17	0.30	0.00	0.00	0.02
282	37.72	37.77	54417	31864	22553	16105.38	0.30	0.01	0.00	0.02
283	37.72	37.77	54631	31977	22654	16169.26	0.30	0.00	0.00	0.13
284	37.72	37.76	54846	32091	22755	16232.83	0.30	0.00	0.00	0.01
285	37.72	37.76	55060	32204	22856	16296.25	0.30	0.00	0.00	0.11
286	37.72	37.76	55274	32317	22957	16360.27	0.30	0.00	0.00	0.01
287	37.72	37.76	55485	32427	23058	16423.24	0.30	0.00	0.00	0.02
288	37.72	37.75	55698	32539	23159	16486.29	0.30	0.00	0.00	0.07
289	37.72	37.75	55913	32653	23260	16549.34	0.30	0.00	0.00	0.06
290	37.72	37.75	56128	32767	23361	16613.13	0.30	0.00	0.00	0.02
291	37.72	37.74	56246	32884	23362	16648.00	0.30	0.00	0.00	0.02
292	37.72	37.74	56470	33007	23463	16714.99	0.30	0.00	0.00	0.02
293	37.72	37.74	56680	33116	23564	16776.42	0.30	0.00	0.00	0.07
294	37.71	37.74	56791	33226	23565	16808.86	0.30	0.00	0.00	0.02
295	37.71	37.73	57005	33339	23666	16872.86	0.30	0.00	0.00	0.06
296	37.71	37.73	57219	33452	23767	16935.30	0.30	0.00	0.00	0.04
297	37.71	37.73	57334	33566	23768	16969.49	0.30	0.00	0.00	0.04
298	37.71	37.73	57550	33681	23869	17034.14	0.30	0.00	0.00	0.00
299	37.71	37.73	57664	33794	23870	17067.69	0.30	0.00	0.00	0.02
300	37.71	37.73	57782	33911	23871	17103.31	0.30	0.00	0.00	0.01
301	37.71	37.72	57999	34027	23972	17167.99	0.30	0.00	0.00	0.01
302	37.71	37.72	58210	34137	24073	17229.74	0.30	0.00	0.00	0.02
303	37.71	37.72	58326	34252	24074	17264.46	0.30	0.00	0.00	0.00
304	37.71	37.72	58543	34368	24175	17328.46	0.30	0.00	0.00	0.00
305	37.71	37.72	58661	34485	24176	17364.65	0.30	0.00	0.00	0.01
306	37.71	37.72	58876	34599	24277	17428.42	0.30	0.00	0.00	0.01
307	37.71	37.72	59091	34713	24378	17492.90	0.30	0.00	0.00	0.00
308	37.71	37.72	59309	34830	24479	17557.10	0.30	0.00	0.00	0.02
309	37.71	37.71	59518	34938	24580	17619.65	0.30	0.00	0.00	0.00
310	37.71	37.71	59731	35050	24681	17682.75	0.30	0.00	0.00	0.01
311	37.71	37.71	59944	35162	24782	17744.86	0.30	0.00	0.00	0.00
312	37.70	37.71	60056	35273	24783	17777.86	0.30	0.00	0.00	0.00
313	37.70	37.71	60268	35384	24884	17840.74	0.30	0.00	0.00	0.01
314	37.70	37.71	60379	35494	24885	17873.82	0.30	0.00	0.00	0.00
315	37.70	37.71	60595	35609	24986	17937.50	0.30	0.00	0.00	0.00
316	37.70	37.71	60706	35719	24987	17971.35	0.30	0.00	0.00	0.00
317	37.70	37.71	60820	35832	24988	18004.73	0.30	0.00	0.00	0.00
318	37.70	37.71	60937	35948	24989	18039.50	0.30	0.00	0.00	0.00
319	37.70	37.71	61150	36060	25090	18102.23	0.30	0.00	0.00	0.00
320	37.70	37.71	61266	36175	25091	18136.87	0.30	0.00	0.00	0.00
321	37.70	37.71	61379	36287	25092	18170.34	0.30	0.00	0.00	0.00
322	37.70	37.71	61494	36401	25093	18204.46	0.30	0.00	0.00	0.00
323	37.70	37.70	61712	36518	25194	18269.51	0.30	0.00	0.00	0.00
324	37.70	37.70	61920	36625	25295	18331.13	0.30	0.00	0.00	0.00
325	37.70	37.70	62130	36734	25396	18393.31	0.30	0.00	0.00	0.00
326	37.70	37.70	62344	36847	25497	18455.81	0.30	0.00	0.00	0.00
327	37.70	37.70	62553	36955	25598	18517.19	0.30	0.00	0.00	0.00
328	37.70	37.70	62768	37069	25699	18580.80	0.30	0.00	0.00	0.00
329	37.70	37.70	62881	37181	25700	18613.87	0.30	0.00	0.00	0.00
330	37.70	37.70	63090	37289	25801	18675.83	0.30	0.00	0.00	0.00
331	37.70	37.70	63203	37401	25802	18708.68	0.30	0.00	0.00	0.00
332	37.70	37.70	63318	37515	25803	18743.44	0.30	0.00	0.00	0.00
333	37.70	37.70	63431	37627	25804	18776.41	0.30	0.00	0.00	0.00
334	37.70	37.70	63640	37735	25905	18837.40	0.30	0.00	0.00	0.00
335	37.70	37.70	63850	37844	26006	18899.58	0.30	0.00	0.00	0.00
336	37.70	37.70	64071	37964	26107	18963.83	0.30	0.00	0.00	0.00
337	37.70	37.70	64185	38077	26108	18997.42	0.30	0.00	0.00	0.00
338	37.70	37.70	64299	38190	26109	19030.73	0.30	0.00	0.00	0.00
339	37.70	37.70	64511	38301	26210	19093.40	0.30	0.00	0.00	0.00
340	37.70	37.70	64723	38412	26311	19155.29	0.30	0.00	0.00	0.00
341	37.70	37.70	64936	38524	26412	19217.34	0.30	0.00	0.00	0.00
342	37.70	37.70	65153	38640	26513	19280.84	0.30	0.00	0.00	0.00
343	37.70	37.70	65366	38752	26614	19344.13	0.30	0.00	0.00	0.00
344	37.70	37.70	65476	38861	26615	19376.77	0.30	0.00	0.00	0.00
345	37.70	37.70	65692	38976	26716	19441.06	0.30	0.00	0.00	0.00
346	37.70	37.70	65809	39092	26717	19475.39	0.30	0.00	0.00	0.00
347	37.70	37.70	66028	39210	26818	19540.36	0.30	0.00	0.00	0.00
348	37.70	37.70	66141	39322	26819	19574.47	0.30	0.00	0.00	0.00
349	37.69	37.70	66255	39435	26820	19607.76	0.30	0.00	0.00	0.00
350	37.69	37.70	66373	39552	26821	19642.06	0.30	0.00	0.00	0.00
351	37.69	37.70	66590	39668	26922	19705.80	0.30	0.00	0.00	0.00
352	37.69	37.70	66705	39782	26923	19738.99	0.30	0.00	0.00	0.00
353	37.69	37.70	66922	39898	27024	19803.18	0.30	0.00	0.00	0.00
354	37.69	37.70	67130	40005	27125	19863.93	0.30	0.00	0.00	0.00
355	37.69	37.70	67346	40120	27226	19928.25	0.30	0.00	0.00	0.00
356	37.69	37.70	67455	40228	27227	19960.13	0.30	0.00	0.00	0.00
357	37.69	37.70	67668	40340	27328	20022.99	0.30	0.00	0.00	0.00
358	37.69	37.70	67881	40452	27429	20086.24	0.30	0.00	0.00	0.00
359	37.69	37.70	67997	40567	27430	20120.59	0.30	0.00	0.00	0.00
360	37.69	37.70	68209	40678	27531	20183.74	0.30	0.00	0.00	0.00
361	37.69	37.70	68327	40795	27532	20218.67	0.30	0.00	0.00	0.00
362	37.69	252.38	68900	41107	27793	20389.68	0.30	0.00	0.00	57451.94
363	37.69	186.64	69209	41219	27990	20482.84	0.30	0.00	0.00	29205.60
364	37.69	148.99	69543	41331	28212	20581.42	0.30	0.00	0.00	7252.45
365	37.69	121.78	69807	41444	28363	20659.84	0.30	0.00	0.00	5184.61
366	37.69	100.44	70093	41550	28543	20744.95	0.30	0.00	0.00	3220.58
367	37.69	85.09	70360	41664	28696	20824.92	0.30	0.00	0.00	4675.80
368	37.69	75.01	70604	41775	28829	20897.63	0.30	0.00	0.00	827.40
369	37.69	68.07	70867	41890	28977	20975.95	0.30	0.00	0.00	684.13
370	37.69	64.17	71103	41999	29104	21045.50	0.30	0.00	0.00	3138.39
371	37.69	59.78	71339	42112	29227	21115.80	0.30	0.00	0.00	1890.27
372	37.69	56.22	71575	42223	29352	21185.01	0.30	0.00	0.00	174.42
373	37.69	53.33	71807	42336	29471	21254.70	0.30	0.00	0.00	177.24
374	37.69	50.90	72034	42449	29585	21321.90	0.30	0.00	0.00	217.97
375	37.69	49.03	72280	42562	29718	21395.07	0.30	0.00	0.00	139.11
376	37.69	47.33	72530	42679	29851	21469.31	0.30	0.00	0.00	95.01
377	37.69	46.18	72755	42794	29961	21536.73	0.30	0.00	0.00	653.70
378	37.69	45.29	72975	42905	30070	21601.83	0.30	0.00	0.00	97.41
379	37.69	44.64	73190	43013	30177	21666.10	0.30	0.00	0.00	88.39
380	37.69	44.14	73409	43124	30285	21731.11	0.30	0.00	0.00	406.29
381	37.69	43.69	73626	43237	30389	21795.49	0.30	0.00	0.00	221.86
382	37.69	43.25	73847	43353	30494	21860.81	0.30	0.00	0.00	129.09
383	37.69	42.87	74066	43469	30597	21925.29	0.30	0.00	0.00	251.54
384	37.69	42.67	74276	43577	30699	21987.62	0.30	0.00	0.00	37.60
385	37.69	42.42	74491	43690	30801	22051.43	0.30	0.00	0.00	170.17
386	37.69	42.18	74701	43798	30903	22113.92	0.30	0.00	0.00	30.56
387	37.69	42.01	74916	43909	31007	22177.24	0.30	0.00	0.00	31.89
388	37.69	41.82	75143	44025	31118	22245.24	0.30	0.00	0.00	21.87
389	37.69	41.63	75356	44136	31220	22307.92	0.30	0.00	0.00	27.91
390	37.69	41.50	75568	44242	31326	22370.19	0.30	0.00	0.00	26.62
391	37.69	41.25	75786	44357	31429	22434.20	0.30	0.00	0.00	25.46
392	37.69	41.09	76000	44468	31532	22498.22	0.30	0.00	0.00	13.26
393	37.48	40.91	76114	44581	31533	22531.58	0.30	0.22	0.00	24.39
394	37.48	40.77	76333	44698	31635	22596.58	0.30	0.00	0.00	4.90
395	37.48	40.60	76552	44815	31737	22661.52	0.30	0.00	0.00	25.42
396	37.48	40.50	76772	44933	31839	22727.25	0.30	0.00	0.00	159.46
397	37.48	40.42	76984	45043	31941	22790.67	0.30	0.00	0.00	15.87
398	37.48	40.34	77196	45152	32044	22853.99	0.30	0.00	0.00	7.93
399	37.48	40.24	77415	45265	32150	22918.36	0.30	0.00	0.00	36.41
400	37.48	40.19	77627	45376	32251	22980.86	0.30	0.00	0.00	133.10
401	37.48	40.12	77843	45491	32352	23044.60	0.30	0.00	0.00	4.94
402	37.48	40.06	78060	45606	32454	23108.93	0.30	0.00	0.00	117.80
403	37.48	39.96	78270	45715	32555	23170.53	0.30	0.00	0.00	11.89
404	37.48	39.93	78482	45826	32656	23232.65	0.30	0.00	0.00	131.85
405	37.48	39.87	78693	45935	32758	23294.89	0.30	0.00	0.00	3.77
406	37.48	39.78	78908	46046	32862	23358.48	0.30	0.00	0.00	48.33
407	37.48	39.71	79116	46154	32962	23419.16	0.30	0.00	0.00	10.90
408	37.48	39.63	79332	46269	33063	23482.91	0.30	0.00	0.00	6.08
409	37.48	39.56	79545	46380	33165	23545.38	0.30	0.00	0.00	96.88
410	37.48	39.51	79761	46492	33269	23608.74	0.30	0.00	0.00	5.59
411	37.48	39.45	79971	46602	33369	23670.71	0.30	0.00	0.00	6.70
412	37.48	39.39	80189	46719	33470	23736.15	0.30	0.00	0.00	9.67
413	37.48	39.33	80403	46832	33571	23800.09	0.30	0.00	0.00	3.17
414	37.48	39.26	80626	46954	33672	23865.74	0.30	0.00	0.00	6.28
415	37.48	39.19	80842	47070	33772	23928.38	0.30	0.00	0.00	7.15
416	37.48	39.12	81058	47185	33873	23991.56	0.30	0.00	0.00	2.74
417	37.48	39.07	81281	47301	33980	24058.96	0.30	0.00	0.00	19.21
418	37.48	39.02	81503	47422	34081	24124.54	0.30	0.00	0.00	22.34
419	37.48	38.93	81718	47535	34183	24188.23	0.30	0.00	0.00	4.72
420	37.48	38.90	81928	47644	34284	24249.90	0.30	0.00	0.00	5.73
421	37.48	38.88	82138	47752	34386	24312.00	0.30	0.00	0.00	10.05
422	37.48	38.85	82351	47863	34488	24374.73	0.30	0.00	0.00	4.03
423	37.48	38.81	82562	47973	34589	24437.93	0.30	0.00	0.00	4.32
424	37.48	38.78	82774	48084	34690	24499.88	0.30	0.00	0.00	12.11
425	37.48	38.74	82989	48198	34791	24564.55	0.30	0.00	0.00	3.28
426	37.48	38.70	83197	48303	34894	24626.46	0.30	0.00	0.00	15.47
427	37.48	38.66	83409	48414	34995	24688.60	0.30	0.00	0.00	14.86
428	37.48	38.62	83617	48521	35096	24749.95	0.30	0.00	0.00	1.62
429	37.48	38.57	83834	48635	35199	24814.27	0.30	0.00	0.00	31.68
430	37.48	38.55	84043	48743	35300	24875.85	0.30	0.00	0.00	9.80
431	37.48	38.50	84259	48858	35401	24939.35	0.30	0.00	0.00	9.25
432	37.48	38.45	84476	48974	35502	25004.62	0.30	0.00	0.00	1.80
433	37.48	38.42	84690	49087	35603	25068.22	0.30	0.00	0.00	0.78
434	37.48	38.38	84903	49199	35704	25131.05	0.30	0.00	0.00	6.23
435	37.48	38.34	85114	49310	35804	25193.90	0.30	0.00	0.00	9.49
436	37.48	38.31	85328	49423	35905	25257.42	0.30	0.00	0.00	1.57
437	37.48	38.28	85539	49533	36006	25320.84	0.30	0.00	0.00	0.82
438	37.48	38.25	85753	49645	36108	25385.15	0.30	0.00	0.00	6.00
439	37.48	38.21	85973	49763	36210	25450.83	0.30	0.00	0.00	22.35
440	37.48	38.18	86189	49878	36311	25515.18	0.30	0.00	0.00	0.77
441	37.48	38.15	86400	49988	36412	25578.55	0.30	0.00	0.00	8.42
442	37.48	38.12	86614	50100	36514	25642.27	0.30	0.00	0.00	19.13
443	37.48	38.07	86833	50218	36615	25706.61	0.30	0.00	0.00	10.76
444	37.48	38.04	87048	50330	36718	25770.57	0.30	0.00	0.00	3.14
445	37.48	38.02	87261	50442	36819	25834.13	0.30	0.00	0.00	0.67
446	37.48	38.00	87474	50554	36920	25897.36	0.30	0.00	0.00	11.62
447	37.48	37.98	87689	50667	37022	25960.77	0.30	0.00	0.00	7.87
448	37.48	37.97	87908	50779	37129	26026.31	0.30	0.00	0.00	2.46
449	37.48	37.94	88126	50895	37231	26090.95	0.30	0.00	0.00	0.12
450	37.39	37.92	88237	51005	37232	26123.41	0.30	0.09	0.00	0.47
451	37.39	37.89	88457	51124	37333	26189.12	0.30	0.00	0.00	11.69
452	37.39	37.88	88669	51235	37434	26252.24	0.30	0.00	0.00	1.07
453	37.39	37.85	88879	51344	37535	26315.08	0.30	0.00	0.00	1.60
454	37.39	37.82	89093	51457	37636	26379.52	0.30	0.00	0.00	0.18
455	37.39	37.78	89305	51568	37737	26442.78	0.30	0.00	0.00	1.79
456	37.39	37.75	89517	51679	37838	26506.86	0.30	0.00	0.00	1.61
457	37.39	37.72	89729	51792	37937	26569.58	0.30	0.00	0.00	18.73
458	37.39	37.71	89944	51906	38038	26633.61	0.30	0.00	0.00	0.13
459	37.39	37.70	90151	52012	38139	26694.07	0.30	0.00	0.00	0.44
460	37.39	37.70	90368	52128	38240	26758.79	0.30	0.00	0.00	0.02
461	37.39	37.69	90583	52242	38341	26823.54	0.30	0.00	0.00	0.64
462	37.39	37.69	90799	52357	38442	26887.54	0.30	0.00	0.00	2.41
463	37.39	37.69	91015	52472	38543	26952.09	0.30	0.00	0.00	1.72
464	37.39	37.69	91229	52585	38644	27016.40	0.30	0.00	0.00	13.29
465	37.39	37.69	91441	52696	38745	27078.95	0.30	0.00	0.00	8.41
466	37.39	37.68	91658	52812	38846	27143.66	0.30	0.00	0.00	0.04
467	37.39	37.68	91876	52929	38947	27207.75	0.30	0.00	0.00	0.18
468	37.39	37.68	92092	53044	39048	27273.86	0.30	0.00	0.00	1.58
469	37.39	37.68	92304	53155	39149	27337.05	0.30	0.00	0.00	8.77
470	37.39	37.68	92517	53267	39250	27401.39	0.30	0.00	0.00	6.72
471	37.39	37.67	92727	53376	39351	27463.50	0.30	0.00	0.00	13.07
472	37.39	37.67	92946	53494	39452	27528.44	0.30	0.00	0.00	7.35
473	37.39	37.67	93163	53610	39553	27593.20	0.30	0.00	0.00	4.67
474	37.39	37.67	93376	53722	39654	27657.05	0.30	0.00	0.00	14.09
475	37.39	37.67	93591	53836	39755	27721.58	0.30	0.00	0.00	9.00
476	37.39	37.67	93803	53947	39856	27784.41	0.30	0.00	0.00	0.31
477	37.39	37.67	94017	54060	39957	27847.85	0.30	0.00	0.00	4.53
478	37.39	37.67	94229	54171	40058	27910.84	0.30	0.00	0.00	0.20
479	37.39	37.67	94446	54287	40159	27974.07	0.30	0.00	0.00	0.31
480	37.39	37.66	94657	54397	40260	28036.62	0.30	0.00	0.00	0.34
481	37.39	37.66	94876	54515	40361	28101.75	0.30	0.00	0.00	0.26
482	37.39	37.66	95095	54633	40462	28166.42	0.30	0.00	0.00	0.22
483	37.39	37.66	95312	54749	40563	28230.67	0.30	0.00	0.00	8.82
484	37.39	37.66	95527	54863	40664	28294.73	0.30	0.00	0.00	3.85
485	37.39	37.66	95739	54974	40765	28357.16	0.30	0.00	0.00	13.07
486	37.39	37.66	95956	55090	40866	28421.81	0.30	0.00	0.00	0.12
487	37.39	37.66	96169	55203	40966	28484.51	0.30	0.00	0.00	2.20
488	37.39	37.66	96376	55309	41067	28545.76	0.30	0.00	0.00	6.24
489	37.39	37.66	96589	55421	41168	28608.13	0.30	0.00	0.00	0.39
490	37.39	37.66	96807	55538	41269	28672.21	0.30	0.00	0.00	0.22
491	37.39	37.66	97024	55654	41370	28737.06	0.30	0.00	0.00	0.49
492	37.39	37.66	97236	55765	41471	28800.03	0.30	0.00	0.00	8.92
493	37.39	37.66	97447	55875	41572	28862.06	0.30	0.00	0.00	2.42
494	37.39	37.66	97658	55985	41673	28925.22	0.30	0.00	0.00	0.56
495	37.39	37.66	97882	56108	41774	28991.24	0.30	0.00	0.00	0.18
496	37.39	37.66	98089	56214	41875	29052.22	0.30	0.00	0.00	0.27
497	37.39	37.65	98300	56324	41976	29116.03	0.30	0.00	0.00	0.25
498	37.39	37.65	98513	56436	42077	29179.64	0.30	0.00	0.00	11.17
499	37.39	37.65	98724	56546	42178	29242.46	0.30	0.00	0.00	0.26
500	37.39	37.65	98942	56663	42279	29306.70	0.30	0.00	0.00	23.27
501	37.39	37.65	99153	56773	42380	29368.32	0.30	0.00	0.00	0.11
502	37.39	37.65	99368	56887	42481	29432.35	0.30	0.00	0.00	0.71
503	37.39	37.65	99584	57002	42582	29496.81	0.30	0.00	0.00	4.48
504	37.39	37.65	99797	57114	42683	29559.86	0.30	0.00	0.00	8.48
505	37.39	37.65	100010	57226	42784	29622.95	0.30	0.00	0.00	0.19
506	37.39	37.65	100218	57333	42885	29684.74	0.30	0.00	0.00	0.49
507	37.39	37.65	100433	57447	42986	29748.67	0.30	0.00	0.00	0.27
508	37.39	37.65	100641	57554	43087	29810.40	0.30	0.00	0.00	2.11
509	37.39	37.65	100854	57666	43188	29873.31	0.30	0.00	0.00	21.62
510	37.39	37.65	101069	57780	43289	29938.71	0.30	0.00	0.00	0.17
511	37.39	37.65	101286	57896	43390	30003.44	0.30	0.00	0.00	0.30
512	37.39	37.65	101502	58011	43491	30068.15	0.30	0.00	0.00	0.32
513	37.39	37.65	101715	58123	43592	30131.44	0.30	0.00	0.00	16.50
514	37.39	37.65	101925	58232	43693	30193.71	0.30	0.00	0.00	1.34
515	37.39	37.64	102140	58346	43794	30257.15	0.30	0.00	0.00	0.64
516	37.39	37.64	102352	58457	43895	30319.89	0.30	0.00	0.00	0.49
517	37.39	37.64	102572	58576	43996	30385.72	0.30	0.00	0.00	26.18
518	37.39	37.64	102790	58693	44097	30451.83	0.30	0.00	0.00	1.99
519	37.39	37.64	103007	58809	44198	30516.71	0.30	0.00	0.00	0.76
520	37.39	37.64	103220	58921	44299	30578.87	0.30	0.00	0.00	0.25
521	37.39	37.64	103430	59030	44400	30640.79	0.30	0.00	0.00	0.68
522	37.39	37.64	103645	59144	44501	30704.79	0.30	0.00	0.00	20.08
523	37.39	37.64	103857	59255	44602	30767.92	0.30	0.00	0.00	12.03
524	37.39	37.63	104068	59365	44703	30830.68	0.30	0.00	0.00	1.60
525	37.39	37.63	104277	59473	44804	30893.62	0.30	0.00	0.00	13.64
526	37.39	37.63	104489	59584	44905	30956.52	0.30	0.00	0.00	0.93
527	37.38	37.63	104601	59695	44906	30990.47	0.30	0.00	0.00	1.26
528	37.38	37.63	104812	59805	45007	31053.52	0.30	0.00	0.00	0.72
529	37.38	37.63	105025	59917	45108	31116.57	0.30	0.00	0.00	3.07
530	37.38	37.63	105238	60029	45209	31180.78	0.30	0.00	0.00	16.15
531	37.38	37.63	105459	60149	45310	31247.18	0.30	0.00	0.00	1.87
532	37.38	37.63	105671	60260	45411	31310.68	0.30	0.00	0.00	0.29
533	37.38	37.63	105885	60373	45512	31375.04	0.30	0.00	0.00	5.88
534	37.38	37.63	106097	60484	45613	31437.63	0.30	0.00	0.00	0.98
535	37.38	37.63	106311	60597	45714	31501.46	0.30	0.00	0.00	17.16
536	37.38	37.63	106523	60708	45815	31564.75	0.30	0.00	0.00	13.40
537	37.38	37.63	106734	60818	45916	31627.98	0.30	0.00	0.00	1.09
538	37.38	37.63	106941	60924	46017	31688.62	0.30	0.00	0.00	3.70
539	37.38	37.63	107155	61037	46118	31752.87	0.30	0.00	0.00	0.44
540	37.38	37.63	107371	61152	46219	31816.70	0.30	0.00	0.00	4.32
541	37.38	37.63	107591	61271	46320	31882.62	0.30	0.00	0.00	0.58
542	37.38	37.63	107811	61390	46421	31948.39	0.30	0.00	0.00	27.69
543	37.38	37.63	108021	61499	46522	32010.59	0.30	0.00	0.00	2.27
544	37.38	37.63	108227	61604	46623	32071.77	0.30	0.00	0.00	3.04
545	37.38	37.63	108442	61718	46724	32135.98	0.30	0.00	0.00	2.98
546	37.38	37.62	108653	61828	46825	32198.84	0.30	0.00	0.00	3.05
547	37.38	37.62	108867	61941	46926	32262.89	0.30	0.00	0.00	23.31
548	37.38	37.62	109080	62053	47027	32326.39	0.30	0.00	0.00	0.17
549	37.38	37.62	109290	62162	47128	32389.16	0.30	0.00	0.00	1.66
550	37.38	37.62	109506	62277	47229	32453.82	0.30	0.00	0.00	4.22
551	37.38	37.62	109721	62391	47330	32518.15	0.30	0.00	0.00	4.29
552	37.38	37.62	109933	62502	47431	32581.78	0.30	0.00	0.00	31.46
553	37.38	37.62	110146	62614	47532	32646.16	0.30	0.00	0.00	23.35
554	37.37	37.62	110257	62724	47533	32679.87	0.30	0.01	0.00	65.35
555	37.37	37.62	110469	62835	47634	32742.97	0.30	0.00	0.00	32.93
556	37.37	37.62	110682	62947	47735	32806.06	0.30	0.00	0.00	4.51
557	37.37	37.62	110897	63061	47836	32870.95	0.30	0.00	0.00	1.69
558	37.37	37.62	111118	63181	47937	32937.07	0.30	0.00	0.00	25.62
559	37.37	37.62	111338	63300	48038	33002.17	0.30	0.00	0.00	7.65
560	37.37	37.62	111558	63419	48139	33067.90	0.30	0.00	0.00	3.43
561	37.37	37.62	111773	63534	48239	33131.91	0.30	0.00	0.00	0.66
562	37.37	37.62	111983	63643	48340	33194.36	0.30	0.00	0.00	24.16
563	37.37	37.62	112194	63753	48441	33256.59	0.30	0.00	0.00	3.72
564	37.37	37.62	112408	63866	48542	33319.57	0.30	0.00	0.00	34.42
565	37.37	37.62	112619	63976	48643	33382.00	0.30	0.00	0.00	4.21
566	37.37	37.62	112832	64088	48744	33444.51	0.30	0.00	0.00	3.17
567	37.37	37.62	113044	64195	48849	33506.81	0.30	0.00	0.00	0.18
568	37.37	37.62	113261	64311	48950	33570.68	0.30	0.00	0.00	6.71
569	37.37	37.62	113470	64419	49051	33633.10	0.30	0.00	0.00	19.16
570	37.37	37.62	113682	64530	49152	33695.27	0.30	0.00	0.00	5.35
571	37.37	37.62	113897	64644	49253	33757.98	0.30	0.00	0.00	0.28
572	37.36	37.61	114016	64762	49254	33792.78	0.30	0.01	0.00	0.20
573	37.36	37.61	114233	64878	49355	33856.09	0.30	0.00	0.00	4.93
574	37.36	37.61	114455	64999	49456	33921.84	0.30	0.00	0.00	38.86
575	37.36	37.61	114672	65115	49557	33986.88	0.30	0.00	0.00	38.52
576	37.36	37.61	114890	65232	49658	34051.68	0.30	0.00	0.00	50.33
577	37.36	37.61	115110	65351	49759	34116.49	0.30	0.00	0.00	1.38
578	37.36	37.61	115323	65463	49860	34179.67	0.30	0.00	0.00	1.41
579	37.36	37.61	115535	65574	49961	34243.33	0.30	0.00	0.00	42.26
580	37.36	37.61	115747	65685	50062	34305.56	0.30	0.00	0.00	6.68
581	37.36	37.61	115961	65798	50163	34369.02	0.30	0.00	0.00	4.90
582	37.36	37.61	116171	65907	50264	34431.17	0.30	0.00	0.00	75.05
583	37.36	37.60	116384	66019	50365	34495.27	0.30	0.00	0.00	4.07
584	37.35	37.60	116496	66130	50366	34528.68	0.30	0.01	0.00	1.52
585	37.35	37.60	116703	66236	50467	34589.87	0.30	0.00	0.00	3.47
586	37.35	37.60	116920	66352	50568	34654.42	0.30	0.00	0.00	2.17
587	37.35	37.60	117129	66460	50669	34716.60	0.30	0.00	0.00	84.47
588	37.35	37.60	117341	66571	50770	34779.89	0.30	0.00	0.00	38.22
589	37.35	37.60	117557	66686	50871	34843.33	0.30	0.00	0.00	0.76
590	37.35	37.60	117767	66795	50972	34906.20	0.30	0.00	0.00	7.50
591	37.35	37.60	117976	66903	51073	34967.96	0.30	0.00	0.00	39.28
592	37.35	37.60	118185	67011	51174	35030.96	0.30	0.00	0.00	0.32
593	37.35	37.59	118401	67126	51275	35095.52	0.30	0.00	0.00	32.78
594	37.35	37.59	118612	67236	51376	35158.28	0.30	0.00	0.00	0.84
595	37.35	37.59	118823	67346	51477	35222.30	0.30	0.00	0.00	30.24
596	37.35	37.59	119043	67465	51578	35287.81	0.30	0.00	0.00	17.01
597	37.35	37.58	119256	67577	51679	35350.86	0.30	0.00	0.00	0.68
598	37.35	37.57	119471	67691	51780	35414.74	0.30	0.00	0.00	0.05
599	37.35	37.57	119585	67804	51781	35450.18	0.30	0.00	0.00	0.01
